N	3gram	Bakhtin_Fr_6	Istorich
1	с другой стороны	2	8
2	с одной стороны	4	7
3	в том что	2	5
4	о том что	5	4
5	до сих пор	3	4
6	не только в	1	4
7	о том как	1	3
8	мы видели что	1	3
9	не может быть	1	3
10	в то время	1	3
11	вместе с тем	1	3
12	в данном случае	2	3
13	том что в	1	2
14	на первый план	3	2
15	что и в	1	2
16	по отношению к	1	2
17	мы не будем	1	2
18	только то что	1	2
19	после того как	1	2
20	но все же	1	2
21	к себе в	1	2
22	здесь же мы	1	2
23	но и в	2	2
24	и из него	1	1
25	то что не	1	1
26	так как они	1	1
27	когда они уже	1	1
28	и то что	2	1
29	в одной из	1	1
30	у нас и	1	1
31	мы находим в	1	1
32	и др в	1	1
33	мы уже говорили	11	1
34	в другом месте	4	1
35	если они не	1	1
36	а также и	2	1
37	и с другой	1	1
38	не забудем что	1	1
39	поля и луга	1	1
40	разинутая пасть есть	1	1
41	что связано с	1	1
42	один из этих	1	1
43	можно сказать что	1	1
44	и в особенности	2	1
45	а с другой	1	1
46	видит в нем	1	1
47	как один из	2	1
48	и в меньшей	1	1
49	что с ним	1	1
50	у него в	1	1
51	совершенно ясно что	1	1
52	в обоих случаях	1	1
53	в них всегда	1	1
54	руками и ногами	1	1
55	таким образом в	2	1
56	более или менее	1	1
57	объединяет в одной	1	1
58	как мы видим	1	1
59	одной стороны и	2	1
60	в которых он	1	1
61	жизнью и смертью	1	1
62	между небом и	1	1
63	смысле этого слова	1	1
64	было очень распространено	1	1
65	со всех сторон	1	1
66	в зависимости от	1	1
67	это прежде всего	2	1
68	все же не	1	1
69	также как мы	1	1
70	и должна быть	1	1
71	на этот вопрос	1	1
72	для того чтобы	1	1
73	том что он	1	1
74	при всех его	1	1
75	у нас на	1	1
76	как бы в	1	1
