N	4gram	Voloshinov_1	Problemy
1	в то же время	3	5
2	и не может быть	4	5
3	в том числе и	2	3
4	до сих пор не	1	2
5	но в то же	2	2
6	нет и не может	2	2
7	в большей или меньшей	1	2
8	и в большинстве случаев	1	2
9	и он сам и	1	1
10	одну и ту же	1	1
11	друг за другом и	1	1
12	слово в то же	1	1
13	с другой стороны и	1	1
14	с точки зрения этого	1	1
15	и тем же языком	1	1
16	на самом же деле	2	1
17	не может до конца	1	1
18	провести отчетливую границу между	1	1
19	в той форме в	1	1
20	можно сказать что вся	1	1
21	мы не будем останавливаться	1	1
22	одним и тем же	1	1
23	и до настоящего времени	1	1
