N	3gram	Tiupa_Hudo_1	Myshleni
1	с точки зрения	3	21
2	для того чтобы	2	18
3	в этом случае	1	14
4	в том что	7	13
5	речи для себя	1	10
6	так же как	1	7
7	к тому что	2	6
8	с одной стороны	2	5
9	то же самое	1	5
10	по отношению к	9	5
11	заключается в том	1	4
12	о том что	1	4
13	по своей природе	2	4
14	и тем самым	1	4
15	этой точки зрения	1	4
16	с этой точки	1	4
17	не может быть	3	4
18	так же точно	1	3
19	в самом начале	1	3
20	внутренней речи как	1	3
21	содержит в себе	1	3
22	как и в	1	3
23	можно сказать что	3	3
24	не совпадает с	1	3
25	и то же	3	3
26	состоит в том	5	3
27	в том и	2	3
28	тем не менее	3	3
29	одно и то	3	3
30	во втором случае	1	3
31	внутренней речи с	1	2
32	приводит к тому	2	2
33	точно так же	1	2
34	из того что	1	2
35	во внутренней речи	1	2
36	для себя и	1	2
37	у нее нет	1	2
38	больше и больше	1	2
39	мере в какой	1	2
40	едва ли не	1	2
41	том что она	1	2
42	внутренней речи от	1	2
43	в отличие от	7	2
44	той мере в	1	2
45	в конечном счете	5	2
46	в известном смысле	1	2
47	именно в этом	1	2
48	прежде всего в	1	2
49	по своей структуре	1	2
50	в свою очередь	2	2
51	друг от друга	1	2
52	в себе в	1	2
53	том что он	1	2
54	в той мере	1	2
55	как раз в	1	2
56	в то время	1	2
57	подобно тому как	1	1
58	из этих двух	1	1
59	и том же	1	1
60	в то же	5	1
61	в том числе	2	1
62	в одном случае	1	1
63	это и есть	1	1
64	имеет место слияние	1	1
65	мы имеем дело	2	1
66	субъективной и объективной	1	1
67	речи от внешней	1	1
68	точки зрения не	1	1
69	не содержит в	1	1
70	друг другу и	1	1
71	заключает в себе	1	1
72	в силу своей	1	1
73	деятельностью а не	1	1
74	в ее внутренней	1	1
75	во всей своей	1	1
76	по ту сторону	1	1
77	что он не	1	1
78	внутренней и внешней	2	1
79	одном и том	1	1
80	природу каждой из	1	1
81	сводится до минимума	1	1
82	заключать в себе	1	1
83	каждой из них	1	1
84	с которыми он	1	1
85	не что иное	1	1
86	вследствие того что	1	1
87	той или иной	4	1
88	таким образом с	1	1
89	как бы не	1	1
90	только о том	1	1
91	не по отношению	1	1
92	не могут быть	1	1
93	в этом смысле	3	1
94	по сути дела	1	1
95	мы видим в	1	1
96	в котором по	1	1
97	что иное как	1	1
98	в одной из	1	1
99	сама по себе	2	1
100	есть не что	1	1
101	в своей внутренней	1	1
102	том числе и	1	1
103	с другой стороны	5	1
104	в этой фразе	1	1
105	он еще не	1	1
106	внутренней речи может	1	1
107	в этом состоит	1	1
108	в нашем примере	1	1
109	состоит как раз	1	1
110	внутренней речи а	1	1
111	всей своей полноте	1	1
112	отличием внутренней речи	1	1
113	в соответствии с	1	1
114	не только к	1	1
115	в его мысли	1	1
