N	3gram	Bakhtin_Fr_4	Myshleni
1	в том что	1	21
2	с точки зрения	2	18
3	для того чтобы	3	10
4	с одной стороны	2	7
5	в связи с	1	6
6	не может быть	1	6
7	о том что	2	4
8	а с другой	1	4
9	в конечном счете	1	4
10	в том числе	3	3
11	мы уже говорили	5	3
12	мы видели что	1	3
13	в отличие от	1	3
14	как мы уже	5	3
15	смысле этого слова	1	3
16	в этом отношении	1	3
17	том числе и	2	3
18	в данном случае	1	3
19	подобно тому как	3	2
20	в том же	1	2
21	то же самое	1	2
22	на самом деле	1	2
23	более или менее	3	2
24	же самое что	1	2
25	одной стороны и	1	2
26	как раз в	1	2
27	для всех форм	1	1
28	и тот же	2	1
29	с самого начала	3	1
30	те же самые	1	1
31	включает в себя	1	1
32	видеть в этом	1	1
33	непосредственно связанные с	1	1
34	но все это	1	1
35	а также в	1	1
36	и т.п мы	1	1
37	один и тот	2	1
38	можно сказать что	1	1
39	если бы он	1	1
40	таким образом и	3	1
41	до сих пор	1	1
42	на первый план	1	1
43	того же типа	1	1
44	все это не	1	1
45	с другой стороны	3	1
46	и т.п в	2	1
47	и в конечном	1	1
48	за то что	1	1
49	и др он	1	1
50	и к тому	1	1
51	и то что	1	1
52	мы не знаем	1	1
53	и со стороны	1	1
54	к тому же	1	1
55	том случае если	1	1
56	с которым мы	1	1
57	на самом же	2	1
58	одной из них	1	1
59	в том случае	1	1
60	и вообще в	1	1
61	этих форм и	1	1
62	стать рядом с	1	1
63	о которой мы	1	1
64	и целый ряд	1	1
65	как мы видели	2	1
66	характер носит и	1	1
67	том что эта	1	1
68	самом же деле	2	1
69	и вовсе не	1	1
70	перед нами в	1	1
71	дело в том	1	1
72	как и все	5	1
73	в сущности это	1	1
74	так и по	1	1
75	в других странах	1	1
76	на этот раз	1	1
77	при этом он	1	1
78	в буквальном смысле	1	1
