N	3gram	Bakhtin_fo_1	Myshleni
1	в том что	2	19
2	по сравнению с	2	14
3	по отношению к	3	10
4	с точки зрения	2	10
5	для того чтобы	5	8
6	с самого начала	2	7
7	так же как	2	6
8	в то время	3	6
9	друг с другом	1	5
10	в зависимости от	1	5
11	то время как	2	5
12	в самом начале	1	4
13	и того же	5	4
14	одного и того	5	4
15	до сих пор	3	3
16	друг к другу	2	3
17	в этом отношении	3	3
18	в том же	1	2
19	мы и в	1	2
20	в основе этого	1	2
21	до известной степени	1	2
22	когда мы говорим	1	2
23	в этом случае	1	2
24	одном и том	1	2
25	в значительной мере	1	2
26	с тем что	1	2
27	не могут быть	1	2
28	и том же	1	2
29	вместе с тем	2	2
30	так и по	1	2
31	мы видим в	1	2
32	в связи с	5	2
33	как раз в	4	2
34	с тем и	1	2
35	не может быть	3	2
36	в этом и	1	1
37	что он должен	1	1
38	все эти особенности	1	1
39	с одной стороны	2	1
40	это не имеет	1	1
41	связи с этим	2	1
42	тогда когда оно	1	1
43	то время когда	1	1
44	в том числе	4	1
45	и к другому	1	1
46	тот факт что	1	1
47	и тогда когда	1	1
48	и во всех	1	1
49	что происходит в	1	1
50	но все это	1	1
51	из того же	1	1
52	была бы совершенно	1	1
53	и в этом	1	1
54	как и в	2	1
55	этот ряд в	1	1
56	к выводу что	1	1
57	по самому своему	1	1
58	в первый раз	1	1
59	к более общим	1	1
60	связей и отношений	1	1
61	на первый план	1	1
62	основе ее лежит	1	1
63	главным образом в	1	1
64	совершенно так же	1	1
65	же как и	2	1
66	для всех этих	1	1
67	но в этом	1	1
68	но вместе с	1	1
69	в отличие от	2	1
70	как раз и	2	1
71	том что в	1	1
72	но он не	1	1
73	но отнюдь не	1	1
74	в широком смысле	2	1
75	вообще не может	1	1
76	не только в	2	1
77	включает в себя	1	1
78	связанными между собой	1	1
79	он должен сделать	1	1
80	той или иной	2	1
81	мы увидим далее	1	1
82	роли которую играют	1	1
83	оказывается что и	1	1
84	которые могут быть	1	1
85	и ту же	1	1
86	в основе ее	1	1
87	в самом деле	1	1
88	смысле этого слова	1	1
89	становится ясным и	1	1
90	и как бы	1	1
91	в данном случае	1	1
92	ясно что в	1	1
93	существенного влияния на	1	1
94	том числе и	2	1
95	сами по себе	1	1
96	и все же	1	1
97	бы он ни	1	1
98	так как по	1	1
99	надо сказать что	1	1
100	в которой совершается	1	1
101	то новое что	1	1
102	в свою очередь	1	1
103	по глубине и	1	1
104	что во всех	1	1
