N	3gram	Voloshinov_1	FransuaR
1	для того чтобы	1	6
2	в том что	1	6
3	в этом отношении	1	5
4	в связи с	1	5
5	так же как	2	4
6	на самом деле	4	4
7	и в эпоху	1	4
8	связи с этим	1	3
9	до сих пор	3	3
10	и прежде всего	1	3
11	в большинстве случаев	3	2
12	и связанные с	1	2
13	совершенно так же	1	2
14	то же самое	1	2
15	со всеми его	1	2
16	можно сказать что	3	2
17	но вернемся к	1	2
18	можно было бы	1	2
19	сих пор еще	1	2
20	друг с другом	1	2
21	же как и	1	2
22	дело в том	1	2
23	не нуждается в	2	2
24	с точки зрения	6	2
25	в данном случае	1	2
26	но в общем	2	2
27	не может быть	3	2
28	о том что	2	1
29	мы не можем	1	1
30	на этом моменте	1	1
31	и мы можем	1	1
32	говорили что на	1	1
33	в основе их	1	1
34	так и в	1	1
35	при всей ее	1	1
36	чрезвычайно характерно для	1	1
37	основе их лежит	1	1
38	характерно для всех	1	1
39	а потому и	2	1
40	в себя и	1	1
41	конечно не случайно	1	1
42	что иное как	1	1
43	в его целом	2	1
44	если мы отвлечемся	1	1
45	и того же	1	1
46	по ту сторону	4	1
47	связанные с ним	1	1
48	так как он	1	1
49	в году в	1	1
50	и в известной	1	1
51	нуждается в особом	1	1
52	но вместе с	1	1
53	все то что	2	1
54	находится во власти	1	1
55	тела и с	1	1
56	не что иное	1	1
57	что в этой	1	1
58	той или иной	1	1
59	в конечном счете	2	1
60	как раз того	1	1
61	и та же	1	1
62	одного и того	1	1
63	в самом деле	2	1
64	вместе с тем	1	1
65	как мы сказали	1	1
66	ни в коем	1	1
67	не подлежит конечно	1	1
68	одна и та	1	1
69	конечно никакому сомнению	1	1
70	во всех областях	1	1
71	и таким образом	1	1
72	подлежит конечно никакому	1	1
73	коем случае нельзя	1	1
74	только для того	1	1
75	в коем случае	1	1
