N	3gram	Bakhtin_Fr_8	Problema
1	то же самое	1	9
2	для того чтобы	2	8
3	в данном случае	2	8
4	в этом смысле	1	6
5	о том что	2	5
6	в том что	6	5
7	только то что	1	4
8	в то же	10	4
9	на самом деле	1	4
10	той или иной	1	4
11	в связи с	3	4
12	сказать и о	1	3
13	можно сказать что	2	3
14	не только не	2	3
15	с другой стороны	2	3
16	может быть и	1	3
17	до сих пор	8	3
18	вовсе еще не	2	3
19	в настоящее время	3	3
20	и в других	1	3
21	более или менее	2	3
22	здесь перед нами	1	3
23	с точки зрения	2	3
24	дело в том	2	3
25	подобно тому как	1	2
26	не потому что	1	2
27	в таких случаях	1	2
28	нужно сказать и	1	2
29	о том как	1	2
30	же самое нужно	1	2
31	а также и	1	2
32	самое нужно сказать	1	2
33	и в этом	1	2
34	они вовсе не	1	2
35	никогда не может	1	2
36	не может быть	2	2
37	и как бы	1	2
38	можно было бы	1	2
39	и то что	1	2
40	но не просто	1	2
41	сих пор мы	1	2
42	и в самом	1	2
43	в самом деле	1	2
44	имел в виду	1	2
45	вещи и ее	1	2
46	во всех этих	1	2
47	во всей его	1	1
48	в чем же	1	1
49	заключается в том	1	1
50	оно ни было	1	1
51	как нечто само	1	1
52	таким образом что	1	1
53	ни о каком	1	1
54	так и в	1	1
55	бы то ни	2	1
56	в самом начале	1	1
57	и притом в	1	1
58	и только в	1	1
59	а следовательно и	1	1
60	и в то	5	1
61	как мы сказали	1	1
62	как и в	4	1
63	до известной степени	1	1
64	бы оно ни	1	1
65	и не быть	1	1
66	в известном смысле	1	1
67	то что обычно	1	1
68	к тому же	1	1
69	но в то	2	1
70	кроме того он	1	1
71	что все эти	1	1
72	может и не	1	1
73	пор мы рассматривали	1	1
74	начала и конца	1	1
75	в то время	2	1
76	и ни о	1	1
77	мы не будем	1	1
78	здравому смыслу и	1	1
79	смысл и свое	1	1
80	таким образом в	1	1
81	на самом же	1	1
82	как бы оно	1	1
83	мы в нем	1	1
84	что никогда не	1	1
85	в некоторых случаях	1	1
86	в этом отношении	1	1
87	так и их	1	1
88	до наших дней	1	1
89	в какой-то мере	1	1
90	а не к	1	1
91	в результате этого	1	1
92	том что все	1	1
93	вместе с тем	1	1
94	и до наших	1	1
95	самом же деле	1	1
96	выходит за пределы	1	1
97	что нет ничего	1	1
98	уже не просто	1	1
99	события и на	1	1
100	мы уже сказали	1	1
101	том что это	1	1
102	казалось бы что	1	1
103	до настоящего времени	3	1
104	той или другой	1	1
105	ведь все эти	1	1
106	как мы видели	2	1
107	если бы мы	1	1
108	если же мы	1	1
109	как мы уже	2	1
110	и в них	2	1
