N	3gram	Voloshinov_1	Problema
1	тем не менее	3	18
2	то же самое	2	9
3	в данном случае	2	8
4	сам по себе	1	7
5	ничего общего с	1	7
6	в этом смысле	1	6
7	то что мы	1	6
8	о том что	1	5
9	в том что	4	5
10	только то что	1	4
11	в то же	1	4
12	на самом деле	2	4
13	сама по себе	1	4
14	в литературе и	1	4
15	можно сказать что	5	3
16	с другой стороны	2	3
17	может быть и	3	3
18	до сих пор	3	3
19	сами по себе	1	3
20	в настоящее время	2	3
21	но отнюдь не	2	3
22	более или менее	1	3
23	с точки зрения	2	3
24	дело в том	4	3
25	во всяком случае	1	3
26	мы никогда не	2	3
27	подобно тому как	1	2
28	так же как	1	2
29	вещи и не	1	2
30	с ним на	1	2
31	тех или иных	1	2
32	и в этом	1	2
33	не может быть	7	2
34	можно было бы	1	2
35	но уже в	1	2
36	в виду и	1	2
37	сих пор мы	1	2
38	сколько бы мы	3	2
39	в самом деле	1	2
40	по крайней мере	1	2
41	мы можем сказать	2	1
42	оно ни было	1	1
43	как нечто само	1	1
44	том что всякий	1	1
45	деле это не	1	1
46	как в жизни	1	1
47	в свои права	1	1
48	бы то ни	3	1
49	само собой разумеющееся	1	1
50	но для этого	1	1
51	является то что	1	1
52	одним и тем	1	1
53	а эта последняя	1	1
54	как и в	1	1
55	до известной степени	2	1
56	ровно ничего не	1	1
57	в пределах этого	1	1
58	бы оно ни	1	1
59	и делает его	1	1
60	нечто само собой	1	1
61	или может быть	1	1
62	к тому же	1	1
63	но в то	1	1
64	ни на один	2	1
65	в том же	1	1
66	так как будто	1	1
67	и тем же	1	1
68	бы мы ни	3	1
69	внутренней и внешней	1	1
70	едва ли кто-нибудь	1	1
71	то что для	1	1
72	и то же	2	1
73	в то время	1	1
74	с большим трудом	1	1
75	не есть только	1	1
76	на самом же	1	1
77	мы в нем	1	1
78	в основе своей	1	1
79	ясно что не	1	1
80	в этом отношении	1	1
81	собой разумеющееся и	1	1
82	а не к	1	1
83	отношения между людьми	1	1
84	том что все	1	1
85	же как и	1	1
86	самом же деле	1	1
87	вступает в свои	1	1
88	если бы оно	1	1
89	о том кто	1	1
90	в том и	1	1
91	мы уже сказали	1	1
92	то время как	1	1
93	мы имеем дело	1	1
94	находит в нем	1	1
95	хотя и здесь	1	1
96	в своей изоляции	1	1
97	как мы уже	1	1
98	одно и то	2	1
99	а между тем	1	1
