N	3gram	Bakhtin_Fr_4	Vladivir
1	в том что	1	9
2	в связи с	1	8
3	в то время	2	6
4	и то что	1	5
5	в это время	1	4
6	как мы знаем	1	4
7	о том что	2	3
8	в то же	8	3
9	то же время	8	3
10	в конце концов	4	3
11	само собой разумеется	1	3
12	в отличие от	1	3
13	более или менее	3	3
14	с точки зрения	2	3
15	дело в том	1	3
16	на этот раз	1	3
17	на первый план	1	2
18	к этому времени	1	2
19	в том же	1	2
20	между прочим и	1	2
21	как мы сказали	1	2
22	с начала и	3	2
23	с новым годом	1	2
24	начала и до	3	2
25	в этом споре	1	2
26	как мы видели	2	2
27	и на его	1	2
28	не только в	2	2
29	и до конца	3	2
30	и вообще в	1	2
31	но дело в	1	2
32	на эту тему	1	2
33	в свою очередь	1	2
34	в данном случае	1	2
35	в этом же	1	1
36	о чем он	1	1
37	в той же	1	1
38	не без влияния	1	1
39	в том числе	3	1
40	в самом начале	1	1
41	к одному из	1	1
42	и в конце	1	1
43	франции и в	1	1
44	а также в	1	1
45	а также и	1	1
46	и в то	4	1
47	да и в	1	1
48	но в то	1	1
49	до известной степени	1	1
50	можно сказать что	1	1
51	с самого начала	3	1
52	раз и навсегда	1	1
53	по дошедшим до	1	1
54	что здесь в	1	1
55	но это не	1	1
56	может быть и	1	1
57	для того чтобы	3	1
58	до сих пор	1	1
59	во франции и	1	1
60	и как бы	1	1
61	в чем дело	1	1
62	за то что	1	1
63	это конечно не	2	1
64	к тому же	1	1
65	как мы уже	5	1
66	и всего мира	1	1
67	так же и	1	1
68	мы видели и	1	1
69	уже и в	1	1
70	и все его	1	1
71	мы прежде всего	1	1
72	в этом отношении	1	1
73	не обходилось без	1	1
74	в первый раз	1	1
75	но это конечно	1	1
76	на том же	1	1
77	далеко не все	1	1
78	и в серьезных	1	1
79	с двух сторон	1	1
80	мы уже сказали	1	1
81	дошедшим до нас	1	1
82	все эти лица	1	1
83	то время как	1	1
84	это в свою	1	1
85	вследствие чего он	1	1
86	за собой и	1	1
87	но даже и	1	1
88	нужно сказать что	2	1
89	здесь перед нами	1	1
90	и в них	1	1
91	не может быть	1	1
