N	3gram	Vygotskiy__6	Marksizm
1	с точки зрения	10	13
2	не может быть	2	10
3	по отношению к	10	8
4	в связи с	2	7
5	для того чтобы	8	6
6	в том что	19	6
7	с самого начала	7	5
8	то же самое	6	5
9	в самом деле	1	5
10	в свою очередь	1	5
11	смысле этого слова	1	4
12	и того же	4	4
13	на самом деле	1	4
14	той или иной	1	4
15	одного и того	4	4
16	с одной стороны	1	3
17	до сих пор	3	3
18	к тому что	7	3
19	и не может	2	3
20	к пониманию ее	1	3
21	в отличие от	1	3
22	в направлении к	1	3
23	как мы видели	4	3
24	привела к тому	1	2
25	не знает ни	1	2
26	если б мы	1	2
27	на то что	4	2
28	в зависимости от	5	2
29	в собственном смысле	1	2
30	собственном смысле слова	1	2
31	речи в этом	1	1
32	в этом и	1	1
33	например в процессе	1	1
34	каждой из этих	2	1
35	языка и что	1	1
36	по себе является	1	1
37	увидим в следующей	1	1
38	не с точки	1	1
39	сам по себе	1	1
40	знает ни одного	1	1
41	приводит к тому	1	1
42	в том числе	1	1
43	неизбежно приводит к	1	1
44	друг с другом	5	1
45	по самой своей	4	1
46	по сравнению с	14	1
47	и различные типы	1	1
48	таким образом оказывается	1	1
49	и т.д и	1	1
50	зависимости от той	1	1
51	есть в сущности	1	1
52	не только в	1	1
53	мы видели что	3	1
54	не только по	1	1
55	как и в	1	1
56	в первую очередь	3	1
57	можно сказать что	6	1
58	тому что в	1	1
59	мы как бы	1	1
60	не может выйти	1	1
61	до конца и	1	1
62	те связи которые	1	1
63	при этом совершенно	1	1
64	и тогда когда	1	1
65	с другой стороны	2	1
66	развития именно в	1	1
67	ни на один	1	1
68	что все эти	2	1
69	не совпадает с	1	1
70	о чем мы	1	1
71	в обратном направлении	1	1
72	гораздо большей степени	1	1
73	не иначе как	4	1
74	является как бы	2	1
75	в этом случае	2	1
76	с тем что	2	1
77	же самое что	1	1
78	к другому в	1	1
79	влияние на развитие	1	1
80	заключать в себе	1	1
81	в гораздо большей	1	1
82	но в этом	1	1
83	значений слов и	1	1
84	как мы знаем	1	1
85	прямо и непосредственно	2	1
86	не что иное	1	1
87	но он не	1	1
88	по мере развития	1	1
89	он не может	1	1
90	но отнюдь не	1	1
91	отношения ко всем	1	1
92	соответствует тому что	1	1
93	в родном языке	6	1
94	в широком смысле	1	1
95	в этом отношении	3	1
96	мы увидим далее	1	1
97	может быть понято	1	1
98	независимо от того	2	1
99	не могут быть	2	1
100	самом деле как	1	1
101	обстоит дело с	1	1
102	в своем мышлении	1	1
103	что иное как	1	1
104	он исходит из	1	1
105	то о чем	1	1
106	на первых порах	2	1
107	но как раз	1	1
108	а эти последние	1	1
109	в нашем мышлении	1	1
110	сами по себе	1	1
111	если как мы	1	1
112	том числе и	1	1
113	в последнее время	2	1
114	хотя и в	2	1
115	в этом направлении	1	1
116	друг от друга	1	1
117	нуждается в пояснении	1	1
118	рядом друг с	1	1
119	только в пределах	1	1
120	тем не менее	1	1
121	было бы в	1	1
122	несмотря на то	2	1
123	они и не	1	1
124	до известной степени	2	1
