N	4gram	Vygotskiy__1	Istorich
1	в то время как	5	3
2	даже в тех случаях	1	2
3	все больше и больше	1	2
4	с одной стороны и	1	1
5	в том числе и	1	1
6	то время как он	1	1
7	вместе с тем очень	1	1
8	точно так же как	1	1
9	не что иное как	1	1
10	во всяком случае в	2	1
11	с этой точки зрения	4	1
12	и тем не менее	1	1
13	таким образом оказывается что	1	1
14	но вместе с тем	1	1
15	но в таком случае	1	1
16	одно и то же	1	1
17	в том что на	1	1
18	в том что она	2	1
19	так же как и	1	1
20	может быть дано только	1	1
21	и т д все	1	1
