N	3gram	Bakhtin_Fr_4	Dialekti
1	с точки зрения	2	14
2	не может быть	1	6
3	о том что	2	5
4	подобно тому как	3	4
5	на первый план	1	4
6	в то время	2	4
7	то время как	1	4
8	с одной стороны	2	3
9	в том что	1	3
10	имеется в виду	2	3
11	это и есть	3	2
12	руки и ноги	3	2
13	что это не	1	2
14	в вопросе о	1	2
15	с другой стороны	3	2
16	том что у	1	2
17	и то же	1	2
18	если же вы	2	2
19	так как все	1	2
20	с тех пор	1	2
21	как и все	5	2
22	одно и то	1	2
23	но даже и	1	2
24	к тому же	1	2
25	никто никогда не	1	1
26	таким образом что	1	1
27	на самом деле	1	1
28	а следовательно и	1	1
29	что каждый из	1	1
30	в таком же	1	1
31	тех или иных	1	1
32	и в то	4	1
33	мы уже сказали	1	1
34	это конечно не	2	1
35	в конечном счете	1	1
36	до сих пор	1	1
37	может быть ни	1	1
38	что и в	1	1
39	переходим ко второму	1	1
40	от церкви и	1	1
41	все это не	1	1
42	есть и в	1	1
43	то же самое	1	1
44	и как бы	1	1
45	и всякого рода	1	1
46	он хочет быть	1	1
47	мало того что	1	1
48	одной из них	1	1
49	и все прочие	1	1
50	более или менее	3	1
51	в то же	8	1
52	в нем нет	1	1
53	ни в чем	1	1
54	одной стороны и	1	1
55	в связи с	1	1
56	так и от	1	1
57	то же время	8	1
58	в мифе о	1	1
59	и не может	1	1
60	в виду что	1	1
61	и имеется в	1	1
62	в этом отношении	1	1
63	это и дает	1	1
64	все на свете	1	1
65	это не значит	1	1
66	в данном случае	1	1
