N	3gram	Vygotskiy__5	Marksizm
1	с точки зрения	9	13
2	не может быть	3	10
3	в то же	1	8
4	по отношению к	12	8
5	в связи с	1	7
6	для того чтобы	14	6
7	в том что	11	6
8	с самого начала	5	5
9	то же самое	4	5
10	в самом деле	2	5
11	в свою очередь	3	5
12	смысле этого слова	1	4
13	и того же	3	4
14	на самом деле	1	4
15	той или иной	1	4
16	одного и того	3	4
17	о том что	4	3
18	с одной стороны	3	3
19	до сих пор	3	3
20	к тому что	1	3
21	и не может	2	3
22	и то же	1	3
23	в отличие от	2	3
24	в направлении к	1	3
25	как мы видели	2	3
26	в высшей степени	2	3
27	одно и то	1	3
28	лежит в основе	2	2
29	не знает ни	1	2
30	в этом последнем	1	2
31	того или иного	1	2
32	обратное влияние на	1	2
33	в зависимости от	2	2
34	не было бы	1	2
35	более или менее	1	2
36	одной стороны и	1	2
37	в собственном смысле	1	2
38	собственном смысле слова	1	2
39	том что он	2	2
40	более и более	1	2
41	все более и	1	2
42	во всяком случае	1	2
43	того чтобы понять	1	2
44	хотя бы в	2	2
45	мы никогда не	1	2
46	является для него	1	2
47	в этом и	1	1
48	на все остальные	1	1
49	сам по себе	1	1
50	так и в	1	1
51	знает ни одного	1	1
52	в том числе	1	1
53	рождения и развития	1	1
54	не является для	2	1
55	друг с другом	7	1
56	прямо сказать что	1	1
57	по самой своей	2	1
58	по сравнению с	5	1
59	и т.д и	2	1
60	с фактической стороны	2	1
61	мы уже говорили	1	1
62	одной из важнейших	1	1
63	в другом месте	4	1
64	есть в сущности	1	1
65	не только по	1	1
66	в первую очередь	1	1
67	можно сказать что	5	1
68	с другой стороны	2	1
69	но все же	2	1
70	то что обычно	1	1
71	того же самого	3	1
72	в той же	2	1
73	а с другой	2	1
74	тем или иным	2	1
75	не совпадает с	1	1
76	о чем мы	1	1
77	не иначе как	2	1
78	в этом процессе	1	1
79	и систематичность являются	1	1
80	такова точка зрения	1	1
81	в этом случае	3	1
82	только по отношению	1	1
83	но они уже	1	1
84	же самое что	2	1
85	всяком случае все	1	1
86	письменной речью к	1	1
87	и на все	1	1
88	что оно является	2	1
89	языковых форм и	1	1
90	но в этом	1	1
91	и тем более	2	1
92	и не является	1	1
93	то что они	2	1
94	и обратное влияние	1	1
95	не что иное	1	1
96	таким образом в	2	1
97	но он не	4	1
98	по мере развития	1	1
99	мы только что	1	1
100	тесно связана с	1	1
101	это речь в	1	1
102	к вопросу о	1	1
103	в этом отношении	5	1
104	можно прямо сказать	1	1
105	может оказаться что	1	1
106	может быть понято	1	1
107	независимо от того	1	1
108	не могут быть	1	1
109	что иное как	1	1
110	но как раз	1	1
111	мысли как мы	1	1
112	том числе и	1	1
113	если же мы	1	1
114	и это не	1	1
115	друг от друга	4	1
116	теперь мы можем	1	1
117	не распадается на	1	1
118	в сущности это	2	1
119	они не могут	1	1
120	как мы увидим	1	1
121	так как нам	1	1
122	само по себе	2	1
123	не нуждается в	1	1
124	только в пределах	2	1
125	тем не менее	1	1
126	того чтобы изучить	1	1
127	они ни были	1	1
128	с письменной речью	1	1
129	и в процессе	1	1
130	мы увидим в	1	1
131	этом последнем случае	1	1
132	он не знает	1	1
