N	3gram	Vinokur_Ku_2	Psycholo
1	в самом деле	7	18
2	на то что	2	12
3	в том что	10	11
4	и в самом	2	10
5	с точки зрения	8	9
6	для того чтобы	8	8
7	заключается в том	1	6
8	с самого начала	1	6
9	с одной стороны	1	5
10	и т п	24	5
11	совершенно ясно что	1	5
12	с другой стороны	7	5
13	до сих пор	1	5
14	и т д	14	4
15	о том что	1	3
16	речь идет о	1	3
17	и то что	1	3
18	не имеет никакого	1	3
19	мы могли бы	1	3
20	на этом примере	1	2
21	более и более	1	2
22	потому что они	1	2
23	это имеет место	1	2
24	смысле этого слова	1	2
25	к тому что	1	2
26	в том смысле	1	2
27	на самом деле	2	2
28	может быть не	1	2
29	только то что	1	2
30	в лучшем случае	3	2
31	вместе с тем	2	2
32	как мы видели	1	2
33	только в том	2	2
34	в наше время	2	2
35	и в другом	2	2
36	то время как	1	2
37	должен был бы	1	2
38	не в том	1	2
39	все более и	1	2
40	во всяком случае	5	2
41	в свою очередь	2	2
42	в данном случае	1	2
43	не то что	1	2
44	в то время	1	2
45	и здесь не	1	1
46	не более как	1	1
47	не потому что	1	1
48	представить себе что	1	1
49	как это имеет	1	1
50	одной и той	1	1
51	это видно уже	1	1
52	мы знаем что	2	1
53	точки зрения а	1	1
54	по сравнению с	1	1
55	и здесь мы	1	1
56	в одном и	1	1
57	указание на то	1	1
58	который лежит в	1	1
59	о которых говорит	1	1
60	можно сказать что	2	1
61	могли бы сказать	1	1
62	в русском языке	9	1
63	может быть и	1	1
64	только для того	1	1
65	к тому же	1	1
66	дело не в	2	1
67	если так то	1	1
68	что все эти	3	1
69	чаще всего в	1	1
70	мере в какой	1	1
71	что он не	1	1
72	если бы я	1	1
73	том случае если	2	1
74	так как у	1	1
75	не может быть	4	1
76	том смысле как	1	1
77	не только у	1	1
78	к тому чтобы	1	1
79	состоит в том	1	1
80	можно было бы	9	1
81	все это только	1	1
82	что именно этот	1	1
83	уже то что	1	1
84	примером того как	1	1
85	главным образом для	1	1
86	в отличие от	2	1
87	и той же	1	1
88	в том случае	2	1
89	не было бы	1	1
90	никак не следует	1	1
91	в том и	1	1
92	дело именно с	1	1
93	т д вот	1	1
94	по его мнению	1	1
95	не только нет	1	1
96	как только она	1	1
97	а если так	1	1
98	что не будь	1	1
99	очень большую роль	1	1
100	как это видно	1	1
101	несмотря на их	1	1
102	но все же	2	1
103	в зависимости от	4	1
104	и если мы	1	1
105	в этом отношении	3	1
106	видно уже из	1	1
107	в предисловии к	1	1
108	в том чтобы	1	1
109	это на примере	1	1
110	легко заметить что	1	1
111	потому что она	1	1
112	уже с самого	1	1
113	оно превращается в	1	1
114	этой точки зрения	2	1
115	потому что он	2	1
116	дело дошло до	1	1
117	привыкли к тому	1	1
118	с этой точки	2	1
119	что если бы	1	1
120	это вовсе не	1	1
121	мы будем иметь	1	1
122	того или иного	2	1
