N	3gram	Propp_Isto_5	FransuaR
1	в то же	1	9
2	то же время	1	9
3	как мы видели	1	4
4	в том числе	1	4
5	после того как	3	4
6	на этом свете	1	3
7	в преисподнюю и	1	3
8	мы уже говорили	1	3
9	это одна из	1	3
10	в том что	2	3
11	с точки зрения	1	3
12	в свою очередь	1	3
13	о том как	2	2
14	как и в	2	2
15	в преисподнюю в	1	2
16	по отношению к	2	2
17	что у него	1	2
18	том числе и	1	2
19	мы уже видели	1	2
20	не только для	1	1
21	о том что	4	1
22	никто не видел	1	1
23	с самого начала	1	1
24	все эти формы	1	1
25	до некоторой степени	1	1
26	и тем самым	1	1
27	связь все же	1	1
28	как и его	1	1
29	и в более	1	1
30	сам по себе	1	1
31	бы думать что	1	1
32	видим что в	1	1
33	мы увидим что	1	1
34	в это время	2	1
35	ведь это не	1	1
36	одно из древнейших	1	1
37	но и для	1	1
38	здесь как и	1	1
39	в потустороннем мире	1	1
40	в ней уже	1	1
41	на той же	1	1
42	только после того	1	1
43	с тем что	1	1
44	на самом деле	1	1
45	то обстоятельство что	1	1
46	связано с представлением	1	1
47	таким образом в	1	1
48	целый ряд других	1	1
49	не только в	2	1
50	мы видим здесь	3	1
51	что все это	1	1
52	в связи с	4	1
53	уже знаем что	1	1
54	это не совсем	1	1
55	и целый ряд	1	1
56	мы видим что	4	1
57	тот момент когда	1	1
58	мы не знаем	2	1
59	в данном случае	2	1
60	на том свете	1	1
61	на другой день	1	1
62	в тот момент	1	1
63	таким образом мы	2	1
64	мы уже знаем	1	1
65	но и в	2	1
66	приходит на смену	1	1
67	с представлением о	2	1
68	во всяком случае	1	1
69	свидетельствует о том	1	1
70	потому что он	2	1
71	то же что	1	1
72	в тех же	1	1
