N	4gram	Bakhtin_Pr_1	Tvorches
1	в то же время	7	12
2	но в то же	2	4
3	дело в том что	1	3
4	а не во времени	2	2
5	в пространстве а не	2	2
6	пространстве а не во	2	2
7	место в творчестве достоевского	1	2
8	быстрота действия вихревое движение	1	1
9	катастрофическая быстрота действия вихревое	1	1
10	быстрота единственный способ преодолеть	1	1
11	все его содержания как	1	1
12	его содержания как одновременные	1	1
13	единственный способ преодолеть время	1	1
14	заключается в том что	1	1
15	содержания как одновременные и	1	1
16	движение динамика достоевского динамика	1	1
17	быть перенесено и в	1	1
18	преодоление его ибо быстрота	1	1
19	же и стремление достоевского	1	1
20	его ибо быстрота единственный	1	1
21	преодолеть время во времени	1	1
22	и угадать их взаимоотношения	1	1
23	торжество времени а преодоление	1	1
24	но это не значит	1	1
25	их взаимоотношения в разрезе	1	1
26	в романе драматическому принципу	1	1
27	динамика достоевского динамика и	1	1
28	и стремление достоевского следовать	1	1
29	бы то ни было	2	1
30	в вечность ибо в	1	1
31	вечность ибо в вечности	1	1
32	раскольников и иван карамазов	1	1
33	взаимоотношения в разрезе одного	1	1
34	отсюда же и стремление	1	1
35	ибо быстрота единственный способ	1	1
36	драматическому принципу единства времени	1	1
37	все одновременно все сосуществует	1	1
38	времени а преодоление его	1	1
39	разобраться в мире значило	1	1
40	способ преодолеть время во	1	1
41	и в вечность ибо	1	1
42	для него помыслить все	1	1
43	и в то же	3	1
44	отсюда же катастрофическая быстрота	1	1
45	следовать в романе драматическому	1	1
46	только то что может	1	1
47	времени отсюда же катастрофическая	1	1
48	действия вихревое движение динамика	1	1
49	угадать их взаимоотношения в	1	1
50	значило для него помыслить	1	1
51	как одновременные и угадать	1	1
52	принципу единства времени отсюда	1	1
53	для достоевского не существует	1	1
54	романе драматическому принципу единства	1	1
55	по преимуществу в пространстве	1	1
56	же катастрофическая быстрота действия	1	1
57	в мире значило для	1	1
58	может быть перенесено и	1	1
59	в разрезе одного момента	1	1
60	перенесено и в вечность	1	1
61	не укладывается ни в	1	1
62	него помыслить все его	1	1
63	единства времени отсюда же	1	1
64	то что может быть	1	1
65	вихревое движение динамика достоевского	1	1
66	преимуществу в пространстве а	1	1
67	не торжество времени а	1	1
68	мир по преимуществу в	1	1
69	помыслить все его содержания	1	1
70	мире значило для него	1	1
71	одновременные и угадать их	1	1
72	а преодоление его ибо	1	1
73	достоевского динамика и быстрота	1	1
74	стремление достоевского следовать в	1	1
75	достоевского следовать в романе	1	1
