N	4gram	Vygotskiy__3	Psycholo
1	заключается в том что	6	7
2	одной и той же	2	4
3	в том что она	1	3
4	в том виде как	2	2
5	все более и более	1	2
6	в том что в	1	2
7	представление о том что	1	2
8	в то время как	4	2
9	которая не может быть	1	2
10	ни в каком случае	1	1
11	что с одной стороны	1	1
12	едва ли может быть	1	1
13	все согласны в том	1	1
14	согласны в том что	2	1
15	не что иное как	1	1
16	прежде всего тем что	1	1
17	с этой точки зрения	2	1
18	одного и того же	4	1
19	том виде как она	1	1
20	заключается в том чтобы	1	1
21	было бы если бы	1	1
22	в связи с этим	1	1
23	в силу того что	2	1
24	в том что при	1	1
25	может быть отнесена к	1	1
26	есть не что иное	1	1
27	всегда имеет дело с	1	1
28	ли может быть отнесена	1	1
29	как раз обратным образом	1	1
30	приводит к тому что	1	1
31	что в основе его	1	1
32	бы то ни было	1	1
33	которые не могут быть	1	1
34	и в том что	1	1
35	какого бы то ни	1	1
36	указывает на то что	1	1
37	и то что мы	1	1
38	же как и в	1	1
39	к тому или иному	1	1
40	в основе его лежит	1	1
41	пришел к той же	1	1
42	так же как и	4	1
43	вместе с тем и	4	1
