N	3gram	Tiupa_Hudo_1	FransuaR
1	в то же	8	10
2	то же время	8	10
3	до сих пор	2	8
4	мы уже говорили	1	7
5	в том что	6	6
6	и в то	1	5
7	сих пор еще	1	4
8	как и в	3	4
9	в связи с	3	3
10	в узком смысле	1	2
11	о том что	9	2
12	с одной стороны	1	2
13	но в то	3	2
14	не только не	1	2
15	более или менее	1	2
16	в данном случае	1	2
17	с точки зрения	3	2
18	не может быть	2	2
19	с самого начала	1	1
20	не потому что	1	1
21	в этом смысле	1	1
22	так и в	1	1
23	он вспоминает о	1	1
24	и там где	1	1
25	не было ни	1	1
26	жизни и смерти	3	1
27	в первой половине	2	1
28	а также и	1	1
29	до известной степени	1	1
30	в действительности же	2	1
31	говорили что на	1	1
32	не в том	2	1
33	что все эти	1	1
34	и в этом	1	1
35	же время не	1	1
36	между этими двумя	1	1
37	то же самое	1	1
38	мы узнаем что	1	1
39	таит в себе	1	1
40	как бы в	1	1
41	состоит в том	1	1
42	можно было бы	4	1
43	на самом деле	1	1
44	по отношению к	8	1
45	в отличие от	1	1
46	речь идет о	2	1
47	вместо того чтобы	2	1
48	но при этом	1	1
49	никогда не бывает	1	1
50	на самом же	1	1
51	и в самом	3	1
52	одной стороны и	1	1
53	он вовсе не	1	1
54	в самом деле	4	1
55	как правило не	1	1
56	же время это	1	1
57	целого в этом	1	1
58	прежде всего в	1	1
59	друг с другом	1	1
60	в свое время	1	1
61	и вторая глава	1	1
62	самом же деле	1	1
63	все же не	1	1
64	в этом отношении	3	1
65	как впрочем и	1	1
66	прежде всего это	1	1
67	о том как	2	1
