N	3gram	Bakhtin_Fr_6	Myshleni
1	с точки зрения	2	18
2	для того чтобы	1	15
3	в том что	2	15
4	с другой стороны	2	9
5	с одной стороны	4	8
6	по отношению к	1	7
7	заключается в том	1	6
8	о том что	5	6
9	в другом месте	4	6
10	из того что	1	5
11	в то время	1	5
12	вместе с тем	1	5
13	не может быть	1	5
14	можно сказать что	1	4
15	до сих пор	3	4
16	в этом отношении	3	4
17	сам по себе	1	3
18	смысле этого слова	1	3
19	в одном из	1	2
20	том что в	1	2
21	в то же	5	2
22	на этот вопрос	1	2
23	на первый план	3	2
24	а с другой	1	2
25	к слову и	1	2
26	вместо того чтобы	3	2
27	в значительной степени	1	2
28	на составные элементы	1	2
29	и речи если	1	2
30	того факта что	1	2
31	в самом деле	4	2
32	то же время	5	2
33	именно в этом	1	2
34	в зависимости от	1	2
35	том что он	1	2
36	он должен быть	1	2
37	в данном случае	2	2
38	как мы увидим	2	1
39	в чем же	1	1
40	за собственные пределы	1	1
41	в природе и	1	1
42	в ту же	1	1
43	в этой области	1	1
44	большей или меньшей	3	1
45	во внешнем мире	1	1
46	друг к другу	1	1
47	и для всех	1	1
48	так как они	1	1
49	в его книге	1	1
50	что именно в	1	1
51	совершенно иначе чем	1	1
52	мы видели что	1	1
53	и с другой	1	1
54	по самому своему	1	1
55	о котором мы	3	1
56	в конце концов	1	1
57	а именно в	1	1
58	только для того	1	1
59	не там где	1	1
60	эта мысль не	1	1
61	о чем мы	1	1
62	с помощью которых	2	1
63	и как бы	1	1
64	и на все	1	1
65	с памятью и	1	1
66	и то что	2	1
67	все то что	4	1
68	мы будем говорить	1	1
69	как мы уже	6	1
70	не только в	1	1
71	в целом ряде	1	1
72	той или иной	1	1
73	и до конца	1	1
74	только то что	1	1
75	для всех тех	1	1
76	в строгом смысле	1	1
77	до наших дней	1	1
78	мы увидим в	1	1
79	но все же	1	1
80	и до наших	1	1
81	из этого определения	1	1
82	речью в этом	1	1
83	в себе и	1	1
84	всего того что	1	1
85	но и в	2	1
86	другой стороны в	1	1
87	что та же	1	1
88	дело в том	1	1
89	как и все	1	1
90	и с помощью	1	1
91	с самим собой	1	1
92	как и всем	1	1
93	потому что они	1	1
94	одной стороны и	2	1
95	как раз в	1	1
96	с тем и	1	1
