N	3gram	Bakhtin_Fr_7	Myshleni
1	в том что	3	31
2	с точки зрения	3	11
3	те и другие	2	9
4	в этом смысле	1	8
5	то же самое	1	7
6	в этом отношении	2	7
7	можно было бы	2	5
8	и тем самым	1	4
9	на первый план	1	4
10	о том что	1	3
11	то обстоятельство что	1	3
12	во всяком случае	1	3
13	с тем что	1	3
14	в связи с	1	3
15	как мы уже	1	3
16	в том числе	4	2
17	мы уже говорили	3	2
18	с помощью которого	1	2
19	и в отношении	1	2
20	точки зрения совершенно	1	2
21	том что они	1	2
22	содержит в себе	1	2
23	как мы видели	4	2
24	мы видим что	1	2
25	в свое время	2	2
26	но и в	1	2
27	том числе и	2	2
28	в свою очередь	3	2
29	в данном случае	1	2
30	а не наоборот	1	1
31	и находит свое	1	1
32	во-первых потому что	1	1
33	с самого начала	1	1
34	в том же	1	1
35	было бы сказать	1	1
36	только в своей	1	1
37	объединять в себе	1	1
38	по отношению к	2	1
39	не в состоянии	1	1
40	о том как	2	1
41	мы уже указывали	1	1
42	таким образом на	1	1
43	мы уже приводили	1	1
44	что в этом	1	1
45	мы увидим что	1	1
46	тем что в	1	1
47	а также и	1	1
48	может объединять в	1	1
49	что иное как	1	1
50	как и в	2	1
51	что вместе с	1	1
52	и те и	2	1
53	он говорит что	1	1
54	о котором мы	1	1
55	в конце концов	4	1
56	ключ ко всей	1	1
57	к тому же	1	1
58	к этому вопросу	1	1
59	таким образом это	2	1
60	не подлежит сомнению	1	1
61	в той же	1	1
62	мы сейчас увидим	2	1
63	как мы сейчас	2	1
64	но на самом	1	1
65	путь восхождения от	1	1
66	теории и практики	1	1
67	в совершенно другом	1	1
68	словом и тем	1	1
69	снизу вверх а	1	1
70	на самом деле	1	1
71	ничего общего с	1	1
72	нет никаких оснований	1	1
73	находит свое выражение	1	1
74	его к тому	1	1
75	так например в	1	1
76	не что иное	1	1
77	же что и	2	1
78	уже и в	1	1
79	не только в	1	1
80	как и во	1	1
81	вверх и вниз	1	1
82	после своей смерти	1	1
83	прежде всего в	4	1
84	имел в виду	1	1
85	тот момент когда	1	1
86	то что в	2	1
87	все это в	2	1
88	который в своем	1	1
89	то же что	1	1
90	и во всей	1	1
91	не имеет ничего	1	1
92	в тот момент	1	1
93	друг от друга	1	1
94	по своей природе	1	1
95	после того как	4	1
96	есть прежде всего	1	1
97	таким образом все	1	1
98	слова таким образом	1	1
99	по прямой линии	1	1
100	имеет в виду	1	1
101	новые и новые	2	1
