N	4gram	Vygotskiy__5	Istorich
1	не что иное как	1	3
2	в то время как	4	2
3	состоит в том что	3	2
4	отличаются друг от друга	1	1
5	образом мы видим что	1	1
6	заключается в том что	4	1
7	не имеют ничего общего	1	1
8	мы уже говорили выше	1	1
9	имеют ничего общего с	1	1
10	частный случай более общего	1	1
11	с этой точки зрения	4	1
12	показывает что в этом	1	1
13	сказывается в том что	1	1
14	в тех случаях когда	1	1
15	в том что в	2	1
16	но вместе с тем	1	1
17	есть не что иное	1	1
18	таким образом мы видим	1	1
19	мы видим что в	1	1
20	у нас до сих	1	1
21	в этом случае мы	1	1
22	до сих пор рассматривали	1	1
23	одной и той же	1	1
24	это означало бы что	1	1
25	нас до сих пор	1	1
26	мы до сих пор	1	1
27	но в этом случае	1	1
