N	4gram	Vygotskiy__2	KulturaY
1	и в самом деле	1	2
2	в том случае если	1	2
3	можно было бы привести	1	2
4	заключается в том что	4	1
5	и до некоторой степени	1	1
6	все более и более	1	1
7	чтобы показать что в	1	1
8	что это действительно так	1	1
9	том случае если бы	1	1
10	в зависимости от того	1	1
11	в связи с этим	1	1
12	дело в том что	1	1
13	состоит в том что	3	1
14	в предисловии к книге	1	1
15	он был бы вполне	1	1
16	ответ на этот вопрос	1	1
17	бы то ни было	1	1
18	зависит не только от	1	1
19	само по себе не	1	1
20	несмотря на то что	1	1
21	только в том что	1	1
22	только для того чтобы	1	1
