N	4gram	Propp_Isto_1	Myshleni
1	в то время как	3	5
2	в силу того что	1	5
3	начинается с того что	2	2
4	в тот момент когда	1	1
5	содержит в себе ничего	1	1
6	приводит к тому что	1	1
7	не содержат в себе	1	1
8	то же самое что	2	1
9	один и тот же	2	1
10	с другой стороны как	1	1
11	связаны друг с другом	1	1
12	это не значит что	1	1
13	мы знаем что в	1	1
14	не что иное как	1	1
15	до сих пор мы	2	1
16	вопрос можно дать только	1	1
17	не содержит в себе	1	1
18	только в связи с	1	1
19	но этим дело не	1	1
20	так же как и	1	1
21	внимание на то что	1	1
22	есть не что иное	1	1
