N	3gram	Bakhtin_Fr_2	Myshleni
1	для того чтобы	1	14
2	по отношению к	1	12
3	в том что	1	11
4	с точки зрения	5	9
5	друг с другом	1	7
6	по сравнению с	2	5
7	можно сказать что	2	5
8	в этом отношении	3	5
9	о том что	3	4
10	подобно тому как	2	4
11	в другом месте	2	4
12	далеко за пределы	1	4
13	но он не	1	4
14	с одной стороны	3	3
15	и тот же	1	3
16	выходит далеко за	1	3
17	один и тот	1	3
18	в этом случае	1	3
19	не только не	1	3
20	до сих пор	4	3
21	не может быть	4	3
22	все эти три	1	2
23	включает в себя	2	2
24	с другой стороны	3	2
25	потому что в	1	2
26	таким образом в	1	2
27	как мы видели	2	2
28	именно в этом	1	2
29	но все же	2	2
30	и не может	1	2
31	в сущности это	1	2
32	на все он	1	2
33	в свое время	3	2
34	лишь в меру	1	1
35	в том же	1	1
36	на самом деле	1	1
37	так и в	1	1
38	одной и той	1	1
39	в то же	6	1
40	не нуждается в	1	1
41	мы знаем что	1	1
42	в тех случаях	1	1
43	тех случаях когда	1	1
44	мы уже говорили	5	1
45	в этой новой	1	1
46	в известной мере	3	1
47	в первую очередь	1	1
48	поэтому мы и	1	1
49	совершенно иначе чем	1	1
50	если бы она	1	1
51	только на его	1	1
52	но и на	1	1
53	таким образом и	1	1
54	имели место в	1	1
55	с целым рядом	1	1
56	имеем в виду	2	1
57	в этом последнем	1	1
58	чем мы говорили	1	1
59	и связанное с	1	1
60	точка зрения на	1	1
61	в том чтобы	1	1
62	и той же	1	1
63	как мы видим	1	1
64	меньше чем в	1	1
65	мы имеем в	1	1
66	что уже в	1	1
67	не могут быть	1	1
68	ни на что	1	1
69	которые имели место	1	1
70	в собственном смысле	2	1
71	в какой степени	1	1
72	с ним общее	1	1
73	связанное с ним	1	1
74	все более и	1	1
75	во всяком случае	2	1
76	одной стороны и	1	1
77	более и более	1	1
78	того или иного	1	1
79	о чем мы	2	1
