N	4gram	Vygotskiy__1	KulturaY
1	в том что он	1	3
2	в то же время	1	2
3	прежде всего потому что	1	2
4	для того чтобы быть	1	2
5	заключается в том что	4	2
6	в силу того что	1	2
7	а с другой стороны	2	2
8	в тех случаях когда	1	2
9	одно и то же	2	1
10	и с точки зрения	1	1
11	что можно было бы	1	1
12	шаг вперед в области	1	1
13	и в силу этого	1	1
14	с этой точки зрения	1	1
15	и в то же	1	1
16	в собственном смысле слова	1	1
17	о том что он	1	1
18	для того чтобы с	1	1
19	именно в силу того	1	1
20	точно так же как	1	1
21	можно было бы назвать	1	1
22	когда речь идет о	1	1
23	что с точки зрения	1	1
24	в одно и то	1	1
25	ни в какой мере	1	1
26	зависит прежде всего от	1	1
27	и пр и пр	1	1
28	это не могло не	1	1
29	только для того чтобы	1	1
30	прежде всего то что	1	1
31	то это потому что	1	1
