N	3gram	Propp_Isto_7	Myshleni
1	с точки зрения	1	21
2	в этом случае	1	14
3	в том что	4	13
4	так же как	4	7
5	к тому что	1	6
6	с одной стороны	4	5
7	то же самое	1	5
8	по отношению к	1	5
9	в данном случае	3	5
10	о том что	5	4
11	этой точки зрения	3	4
12	потому что у	2	4
13	в самом деле	1	4
14	вместе с тем	1	4
15	с этой точки	3	4
16	не может быть	3	4
17	мы не можем	2	3
18	в самом начале	1	3
19	как и в	2	3
20	при переходе от	1	3
21	до сих пор	2	3
22	как мы видели	1	3
23	состоит в том	1	3
24	ситуации в которой	1	3
25	только потому что	1	3
26	тем не менее	4	3
27	то и другое	1	3
28	в этом и	2	2
29	в большинстве случаев	1	2
30	точно так же	2	2
31	и в конце	1	2
32	приводит нас к	1	2
33	же как и	1	2
34	то время как	2	2
35	в то время	2	2
36	бы для объяснения	1	1
37	в которой он	1	1
38	так и в	2	1
39	это значит что	1	1
40	в свете наших	1	1
41	мы видели не	1	1
42	таким образом на	1	1
43	но не может	1	1
44	к этому же	1	1
45	как мы увидим	1	1
46	в непосредственной связи	1	1
47	есть ли у	1	1
48	ее в ее	1	1
49	друг на друга	1	1
50	той ситуации в	1	1
51	что и в	2	1
52	она не может	1	1
53	что он не	1	1
54	нас к пониманию	1	1
55	никак не может	1	1
56	этого не может	1	1
57	и в современной	1	1
58	можно было бы	1	1
59	мы увидим ниже	1	1
60	то что она	1	1
61	с собой и	1	1
62	как мы уже	1	1
63	не только в	5	1
64	сказать что в	1	1
65	она все же	1	1
66	вне поля зрения	1	1
67	только о том	1	1
68	то новое что	1	1
69	при ближайшем рассмотрении	1	1
70	на вопрос о	1	1
71	в этом мы	1	1
72	в зависимости от	1	1
73	приводят к тому	1	1
74	в одной из	2	1
75	после того как	2	1
76	но все же	2	1
77	может быть понят	2	1
78	что у него	4	1
79	эта связь может	1	1
80	сама по себе	1	1
81	только в том	1	1
82	и то и	1	1
83	она не содержит	1	1
84	с другой стороны	8	1
85	таким образом мы	2	1
86	тому что она	1	1
87	непосредственной связи с	1	1
88	вопрос о связи	1	1
89	во всех этих	6	1
90	и что в	1	1
91	не так часто	1	1
92	покрывают друг друга	1	1
93	совершенно то же	2	1
