N	4gram	Bakhtin_Pr_1	FransuaR
1	в то же время	9	6
2	с начала и до	2	4
3	начала и до конца	2	4
4	но в то же	5	4
5	большей или меньшей степени	1	2
6	как мы уже говорили	1	2
7	в большей или меньшей	1	2
8	то же время оно	1	1
9	поэтому он и не	1	1
10	только то что может	1	1
11	но на самом деле	1	1
12	до сих пор остается	1	1
13	имеем в виду прежде	1	1
14	на самом деле нет	1	1
15	на мир и на	2	1
16	видения и понимания мира	2	1
17	бы то ни было	1	1
18	мы имеем в виду	1	1
19	то что может быть	1	1
20	подобно тому как в	1	1
21	дело в том что	1	1
22	в виду прежде всего	1	1
23	то же время не	3	1
24	в обычном смысле слова	1	1
25	какой бы то ни	1	1
