N	4gram	Tiupa_Anal_1	Narrotol
1	состоит в том что	3	4
2	в то же время	6	3
3	мысль о том что	1	2
4	той мере в какой	2	2
5	мы имеем дело с	3	2
6	в той мере в	2	2
7	него говорящего и слушающих	1	1
8	точке соприкосновения разных сознаний	1	1
9	включая в него говорящего	1	1
10	выражение и продукт социального	1	1
11	ван геннепа и в	1	1
12	благодаря нашему способу постановки	1	1
13	общедоступные для участников коммуникации	1	1
14	значения общедоступные для участников	1	1
15	употребление языка и дискурс	1	1
16	мы и сами участвуем	1	1
17	слово есть выражение и	1	1
18	характеристики другие аспекты социальной	1	1
19	той или иной мерой	1	1
20	самого рассказывания в этом	1	1
21	знание языка знание мира	1	1
22	и того и другого	2	1
23	для участников коммуникации знание	1	1
24	ситуации в частности значения	1	1
25	и дело не только	1	1
26	как по анфиладе комнат	1	1
27	и продукт социального взаимодействия	1	1
28	не что иное как	4	1
29	ком или о чем	1	1
30	частности значения общедоступные для	1	1
31	с этой точки зрения	1	1
32	социального взаимодействия трех говорящего	1	1
33	выступает в том виде	1	1
34	том виде в каком	1	1
35	рассказывания в этом последнем	1	1
36	одного и того же	2	1
37	четко разграничивая употребление языка	1	1
38	о чем говорят героя	1	1
39	того или иного рода	1	1
40	в том или ином	2	1
41	автора слушающего читателя и	1	1
42	другие аспекты социальной ситуации	1	1
43	последнем мы и сами	1	1
44	умирающего и воскресающего бога	1	1
45	дело не только в	1	1
46	коммуникативное событие включая в	1	1
47	слушающего читателя и того	1	1
48	продукт социального взаимодействия трех	1	1
49	каком она выявляется благодаря	1	1
50	социальные характеристики другие аспекты	1	1
51	а ван геннепа и	1	1
52	читателя и того о	1	1
53	она выявляется благодаря нашему	1	1
54	геннепа и в тэрнера	1	1
55	есть не что иное	3	1
56	аспекты социальной ситуации в	1	1
57	говорящего и слушающих их	1	1
58	в этом последнем мы	1	1
59	или о чем говорят	1	1
60	трех говорящего автора слушающего	1	1
61	участников коммуникации знание языка	1	1
62	и сами участвуем как	1	1
63	во встрече с другим	1	1
64	в частности значения общедоступные	1	1
65	как коммуникативное событие включая	1	1
66	в той или иной	3	1
67	в этнографии терминологией а	1	1
68	и рождается в точке	1	1
69	специфически человеческий способ существования	1	1
70	в том виде в	1	1
71	не упускать из виду	1	1
72	этом последнем мы и	1	1
73	в каком она выявляется	1	1
74	коммуникации знание языка знание	1	1
75	принципиально невместима в пределы	1	1
76	в пределы одного сознания	1	1
77	и не может быть	4	1
78	разграничивая употребление языка и	1	1
79	пребывания в стране мертвых	1	1
80	взаимодействия трех говорящего автора	1	1
81	терминологией а ван геннепа	1	1
82	нашему способу постановки вопросов	1	1
83	этнографии терминологией а ван	1	1
84	виде в каком она	1	1
85	в него говорящего и	1	1
86	с той или иной	1	1
87	о том что искусство	1	1
88	социальной ситуации в частности	1	1
89	дейк четко разграничивая употребление	1	1
90	и социальные характеристики другие	1	1
91	особенно в новейшее время	1	1
92	представляет собой один из	1	1
93	ван дейк четко разграничивая	1	1
94	того о ком или	1	1
95	слушающих их личностные и	1	1
96	событие включая в него	1	1
97	выявляется благодаря нашему способу	1	1
98	и слушающих их личностные	1	1
99	в точке соприкосновения разных	1	1
100	присутствия я в мире	1	1
101	есть выражение и продукт	1	1
102	невместима в пределы одного	1	1
103	развивал мысль о том	1	1
104	рождается в точке соприкосновения	1	1
105	о ком или о	1	1
106	личностные и социальные характеристики	1	1
107	сами участвуем как слушатели-читатели	1	1
108	трактует последний как коммуникативное	1	1
109	не следует смешивать с	1	1
110	их личностные и социальные	1	1
111	последний как коммуникативное событие	1	1
112	и того о ком	1	1
113	говорящего автора слушающего читателя	1	1
114	может быть сведена к	1	1
