N	4gram	Voloshinov_1	Myshleni
1	одного и того же	1	4
2	одной и той же	2	3
3	одном и том же	1	2
4	в одной и той	1	2
5	вместе с тем и	2	2
6	по сравнению с его	1	1
7	с помощью которого он	1	1
8	которой как мы видели	1	1
9	которое может быть понято	1	1
10	до того времени когда	1	1
11	с самого начала своего	1	1
12	и не может быть	1	1
13	в собственном смысле слова	1	1
14	в гораздо большей степени	1	1
15	значений в зависимости от	1	1
16	не что иное как	2	1
17	одним из главнейших предметов	1	1
18	в связи с этим	2	1
19	нет и не может	1	1
20	в зависимости от того	2	1
21	имеет первостепенное значение для	1	1
22	с другой стороны развитие	1	1
23	но вместе с тем	1	1
24	и тем самым не	1	1
25	есть не что иное	2	1
