N	4gram	Vygotskiy__3	KulturaY
1	одного и того же	4	2
2	одним и тем же	1	2
3	то мы увидим что	1	1
4	заключается в том что	6	1
5	одной и той же	2	1
6	в силу того что	2	1
7	он имеет в виду	1	1
8	с этой точки зрения	2	1
9	с двух точек зрения	1	1
10	не выходит за пределы	1	1
11	мы должны сказать что	1	1
12	собственном смысле этого слова	4	1
13	прежде всего следует отметить	1	1
14	о которых говорено выше	1	1
15	и вместе с тем	2	1
16	в собственном смысле слова	2	1
17	то что мы в	1	1
18	с точки зрения ее	1	1
