N	3gram	Tiupa_Anal_2	Dialekti
1	с точки зрения	2	14
2	в таком случае	2	10
3	тем не менее	3	10
4	не только не	2	7
5	что иное как	1	6
6	не что иное	1	6
7	не может быть	1	6
8	о том что	6	5
9	в самом деле	1	5
10	по крайней мере	3	5
11	подобно тому как	3	4
12	сама по себе	1	4
13	с одной стороны	4	3
14	как и в	3	3
15	как раз и	1	3
16	сами по себе	1	3
17	на то что	2	3
18	в том что	6	3
19	имеется в виду	1	3
20	крайней мере в	1	3
21	есть не что	1	3
22	ничего не говорит	1	3
23	так или иначе	1	2
24	точно так же	1	2
25	есть в сущности	1	2
26	и в этом	4	2
27	с другой стороны	2	2
28	к тому что	1	2
29	и то же	1	2
30	того или иного	3	2
31	той или иной	3	2
32	не говорит о	1	2
33	одно и то	1	2
34	этой точки зрения	1	2
35	с этой точки	1	2
36	к тому же	4	2
37	том смысле что	1	1
38	но о том	1	1
39	речь идет о	1	1
40	она превращается в	1	1
41	и даже не	1	1
42	самое что и	1	1
43	вообще но и	1	1
44	и во всех	1	1
45	то что с	1	1
46	и в устах	1	1
47	с той или	2	1
48	тех или иных	2	1
49	в конечном счете	2	1
50	таком случае он	1	1
51	все той же	2	1
52	то же самое	1	1
53	внимание на то	1	1
54	в том смысле	1	1
55	более или менее	1	1
56	в то же	2	1
57	и даже в	1	1
58	по себе ничего	1	1
59	имеет место в	1	1
60	не менее в	1	1
61	в применении к	1	1
62	в связи с	1	1
63	себе ничего не	1	1
64	содержит в себе	3	1
65	в себе не	1	1
66	то же время	2	1
67	не о том	1	1
68	уже и не	1	1
69	то что все	1	1
70	в этом отношении	3	1
71	а то что	1	1
72	в споре с	1	1
73	за пределы этой	1	1
74	в данном случае	5	1
75	жизнь и смерть	1	1
76	имеем дело не	1	1
