N	4gram	Losev_Prob_1	Istorich
1	и т д все	1	3
2	в то время как	1	3
3	до сих пор мы	2	2
4	и тем не менее	8	2
5	дело в том что	3	2
6	необходимо иметь в виду	1	1
7	мы уже видели что	1	1
8	все дело в том	1	1
9	с другой стороны однако	1	1
10	не чем иным как	1	1
11	имеем дело не с	1	1
12	сих пор мы рассматривали	1	1
13	это не значит что	1	1
14	для нас прежде всего	1	1
15	т д все это	1	1
16	на самом же деле	1	1
17	к тому или иному	1	1
18	внимание на то что	1	1
19	так же как и	1	1
20	мы имеем дело не	1	1
21	как мы увидим ниже	2	1
22	не что иное как	2	1
23	не говоря уже о	1	1
24	есть не что иное	2	1
