N	4gram	Voloshinov_2	Stilisti
1	в то же время	8	7
2	одно и то же	3	4
3	ни к чему не	1	2
4	не что иное как	1	2
5	и тем же языком	1	2
6	и то же слово	2	2
7	точном смысле этого слова	3	2
8	но в то же	5	2
9	в точном смысле этого	3	2
10	но для того чтобы	1	2
11	социального состава житейский жанр	1	1
12	определенное внешнее выражение которое	1	1
13	жанр укладывается в отведенное	1	1
14	лишь там где имеют	1	1
15	структуры цели и социального	1	1
16	самый тип завершения этих	1	1
17	цели и социального состава	1	1
18	то же время эти	1	1
19	гостиной в мастерской и	1	1
20	уясняет направление внутренней речи	1	1
21	и каждое наше сознательное	1	1
22	на то или иное	1	1
23	ему русло социального общения	1	1
24	то же время является	1	1
25	продукты все время сохраняют	1	1
26	ограничивается ею и определяется	1	1
27	репертуаром маленьких житейских жанров	1	1
28	особенностям жизненных ситуаций об	1	1
29	только продолжает и уясняет	1	1
30	брата и сестры совершенно	1	1
31	и в зачаточном внутреннем	1	1
32	жанров всюду житейский жанр	1	1
33	теми препятствиями которые оно	1	1
34	можно говорить лишь там	1	1
35	просительное досадливое злобное негодующее	1	1
36	где-нибудь в очереди в	1	1
37	других людей так форма	1	1
38	место хоть сколько-нибудь устойчивые	1	1
39	этих маленьких жизненных жанров	1	1
40	жизненной идеологией питаются ее	1	1
41	отстаивание своего права или	1	1
42	эти сложившиеся идеологические продукты	1	1
43	или как просьбу как	1	1
44	простое смутное осознание какого-нибудь	1	1
45	и реплики случайно собравшиеся	1	1
46	аудитории и следовательно определенным	1	1
47	другой тип завершения вырабатывается	1	1
48	завершение здесь отвечает случайным	1	1
49	в очереди в каком-нибудь	1	1
50	особенно такие как приказание	1	1
51	речи во внутренней интонации	1	1
52	совершенно особый тип жанрового	1	1
53	обычно называется творческой индивидуальностью	1	1
54	мы никогда не найдем	1	1
55	не может обойтись без	1	1
56	сложившиеся идеологические продукты все	1	1
57	внешнее выражение в большинстве	1	1
58	так а не иначе	1	1
59	праздника досуга общения в	1	1
60	ситуация обладает определенной организацией	1	1
61	ведь всякое осознание нуждается	1	1
62	среды праздника досуга общения	1	1
63	завершения выработан в легкой	1	1
64	следовательно определенным репертуаром маленьких	1	1
65	и уясняет направление внутренней	1	1
66	слово других людей так	1	1
67	внутренней и внешней речи	1	1
68	вопрос о происхождении языка	1	1
69	определенных типах жанровых завершений	1	1
70	во внутренней речи во	1	1
71	жанровое завершение здесь отвечает	1	1
72	аудитория заставляют внутреннюю речь	1	1
73	здесь вырабатываются особые формы	1	1
74	устойчивая бытовая ситуация обладает	1	1
75	уверенно или робко и	1	1
76	жизненного общения так совершенно	1	1
77	и определяется ею во	1	1
78	имеют место хоть сколько-нибудь	1	1
79	время сохраняют самую живую	1	1
80	время эти сложившиеся идеологические	1	1
81	действием поступком или словесным	1	1
82	завершений в жизненной речи	1	1
83	в материале внутренней речи	1	1
84	той социальной группы к	1	1
85	не обязывающей салонной болтовне	1	1
86	ситуаций об определенных типах	1	1
87	определенным репертуаром маленьких житейских	1	1
88	строят заявления и реплики	1	1
89	тип жанрового завершения выработан	1	1
90	часть социальной среды праздника	1	1
91	интонации и в зачаточном	1	1
92	во всех своих внутренних	1	1
93	осознание нуждается во внутренней	1	1
94	связь с жизненной идеологией	2	1
95	все они особенно такие	1	1
96	вырабатывается в беседе мужа	1	1
97	организацией аудитории и следовательно	1	1
98	в которой мы живем	1	1
99	в каком-нибудь учреждении и	1	1
100	внутреннем стиле возможно просительное	1	1
101	ощущения хотя бы голода	1	1
102	ответом других участников высказывания	1	1
103	законченный вопрос восклицание приказание	1	1
104	звучать так а не	1	1
105	препятствиями которые оно может	1	1
106	в жизненной речи можно	1	1
107	в собственном смысле слова	2	1
108	деревенские посиделки городские гулянки	1	1
109	бытом и обстоятельствами формы	1	1
110	очереди в каком-нибудь учреждении	1	1
111	и трением слова о	1	1
112	и внесловесного начала самый	1	1
113	идеологией питаются ее соками	1	1
114	между внутренним и внешним	1	1
115	пр свои типы знают	1	1
116	пр другой тип завершения	1	1
117	в гостиной в мастерской	1	1
118	и пр другой тип	1	1
119	выражение в большинстве случаев	1	1
120	и ни к чему	1	1
121	жизненных ситуаций об определенных	1	1
122	осознание какого-нибудь ощущения хотя	1	1
123	и заложенные уже в	1	1
124	иначе как требование или	1	1
125	отвечает случайным и неповторимым	1	1
126	нуждается во внутренней речи	1	1
127	зачаточном внутреннем стиле возможно	1	1
128	и заведомо несерьезных рассказов	1	1
129	и где основная дифференциация	1	1
130	ее соками и вне	1	1
131	высказывания законченный вопрос восклицание	1	1
132	средой ограничивается ею и	1	1
133	как требование или как	1	1
134	выражение которое непосредственно включено	1	1
135	направление внутренней речи и	1	1
136	оно может встретить степенью	1	1
137	связанных с ними внешних	1	1
138	и не может быть	1	1
139	это не совсем так	1	1
140	или словесным ответом других	1	1
141	русло социального общения являясь	1	1
142	мужа и жены брата	1	1
143	идеологическим отражением его типа	1	1
144	речи и заложенные уже	1	1
145	среду и трением слова	1	1
146	внутренней интонации и в	1	1
147	салонной болтовне где все	1	1
148	смутные недоразвитые мелькающие в	1	1
149	высказываний все они особенно	1	1
150	чужое слово других людей	1	1
151	его звучать так а	1	1
152	каком-нибудь учреждении и пр	1	1
153	случайным и неповторимым особенностям	1	1
154	выработан в легкой и	1	1
155	мольбу о милости в	1	1
156	закрепленные бытом и обстоятельствами	1	1
157	неповторимым особенностям жизненных ситуаций	1	1
158	каждое наше сознательное состояние	1	1
159	жанров определяется трением слова	1	1
160	собравшиеся разнородные люди где-нибудь	1	1
161	же время эти сложившиеся	1	1
162	формы жизненного общения так	1	1
163	жены брата и сестры	1	1
164	социальное событие речевого взаимодействия	1	1
165	так совершенно особый тип	1	1
166	женщины здесь вырабатываются особые	1	1
167	кончают и строят заявления	1	1
168	во внутренней интонации и	1	1
169	в отведенное ему русло	1	1
170	в определенное внешнее выражение	1	1
171	идеологические продукты все время	1	1
172	трением слова о чужое	1	1
173	маленьких жизненных жанров определяется	1	1
174	легкой и ни к	1	1
175	общения так совершенно особый	1	1
176	об определенных типах жанровых	1	1
177	которое непосредственно включено в	1	1
178	досуга общения в гостиной	1	1
179	жизненной идеологией жизненная идеология	1	1
180	маленьких и заведомо несерьезных	1	1
181	тип завершения этих маленьких	1	1
182	событие речевого взаимодействия осуществляемое	1	1
183	о внесловесную среду и	1	1
184	рассказов и пр другой	1	1
185	как приказание просьба требуют	1	1
186	вопрос восклицание приказание просьба	1	1
187	внешнее выражение которое непосредственно	1	1
188	обстоятельствами формы жизненного общения	1	1
189	питаются ее соками и	1	1
190	вот типичнейшие целые жизненных	1	1
191	не может быть понято	1	1
192	простом уверенно или робко	1	1
193	они особенно такие как	1	1
194	определяется трением слова о	1	1
195	просьбу как отстаивание своего	1	1
196	форма приказания определяется теми	1	1
197	в жизни и в	1	1
198	пр каждая устойчивая бытовая	1	1
199	дополнения да и внесловесного	1	1
200	каждая устойчивая бытовая ситуация	1	1
201	возможно просительное досадливое злобное	1	1
202	и следовательно определенным репертуаром	1	1
203	как мы уже знаем	2	1
204	смутное осознание какого-нибудь ощущения	1	1
205	начинают кончают и строят	1	1
206	жанрового завершения выработан в	1	1
207	речи можно говорить лишь	1	1
208	в легкой и ни	1	1
209	каждый наш поступок действие	1	1
210	где имеют место хоть	1	1
211	устойчивые закрепленные бытом и	1	1
212	и неповторимым особенностям жизненных	1	1
213	чему не обязывающей салонной	1	1
214	всю совокупность жизненных переживаний	1	1
215	начала самый тип завершения	1	1
216	хоть сколько-нибудь устойчивые закрепленные	1	1
217	являясь идеологическим отражением его	1	1
218	определенной организацией аудитории и	1	1
219	и постоянной линии социальной	1	1
220	его типа структуры цели	1	1
221	определяется теми препятствиями которые	1	1
222	большинстве случаев только продолжает	1	1
223	знают деревенские посиделки городские	1	1
224	которые оно может встретить	1	1
225	типичнейшие целые жизненных высказываний	1	1
226	ситуация и аудитория заставляют	1	1
227	и женщины здесь вырабатываются	1	1
228	уже в ней интонации	1	1
229	или простом уверенно или	1	1
230	всюду житейский жанр укладывается	1	1
231	реплики случайно собравшиеся разнородные	1	1
232	жизненных высказываний все они	1	1
233	так форма приказания определяется	1	1
234	социального общения являясь идеологическим	1	1
235	свои типы знают деревенские	1	1
236	не иначе как требование	1	1
237	ею и определяется ею	1	1
238	слова о чужое слово	1	1
239	слова о внесловесную среду	1	1
240	иначе начинают кончают и	1	1
241	ею во всех своих	1	1
242	да и внесловесного начала	1	1
243	всех значениях какие только	1	1
244	же время является и	1	1
245	зависит как от ближайшей	1	1
246	определяется ею во всех	1	1
247	участников высказывания законченный вопрос	1	1
248	требование или как просьбу	1	1
249	беседе мужа и жены	1	1
250	продолжает и уясняет направление	1	1
251	совершенно иначе начинают кончают	1	1
252	разнородные люди где-нибудь в	1	1
253	трением слова о внесловесную	1	1
254	завершения вырабатывается в беседе	1	1
255	особый тип жанрового завершения	1	1
256	социальной среды праздника досуга	1	1
257	переживания мысли и случайные	1	1
258	одного и того же	4	1
259	и пр свои типы	1	1
260	здесь отвечает случайным и	1	1
261	жанровых завершений в жизненной	1	1
262	других участников высказывания законченный	1	1
263	люди где-нибудь в очереди	1	1
264	такие как приказание просьба	1	1
265	мужчины и женщины здесь	1	1
266	случаев только продолжает и	1	1
267	случайно собравшиеся разнородные люди	1	1
268	там где имеют место	1	1
269	к чему не обязывающей	1	1
270	общения в гостиной в	1	1
271	может встретить степенью повиновения	1	1
272	общения являясь идеологическим отражением	1	1
273	внесловесную среду и трением	1	1
274	и социального состава житейский	1	1
275	о милости в стиле	1	1
276	жизненной речи можно говорить	1	1
277	в большинстве случаев только	1	1
278	целые жизненных высказываний все	1	1
279	о чужое слово других	1	1
280	типах жанровых завершений в	1	1
281	словесным ответом других участников	1	1
282	тип завершения вырабатывается в	1	1
283	и случайные праздные слова	1	1
284	отведенное ему русло социального	1	1
285	с нашей точки зрения	2	1
286	маленьких житейских жанров всюду	1	1
287	несерьезных рассказов и пр	1	1
288	заявления и реплики случайно	1	1
289	внутренней речи и заложенные	1	1
290	переживание с самого начала	1	1
291	в этих высших пластах	1	1
292	в зачаточном внутреннем стиле	1	1
293	даже простое смутное осознание	1	1
294	встретить степенью повиновения и	1	1
295	свои и где основная	1	1
296	заведомо несерьезных рассказов и	1	1
297	поступок действие и каждое	1	1
298	завершения этих маленьких жизненных	1	1
299	обязывающей салонной болтовне где	1	1
300	всех своих внутренних моментах	1	1
301	всякое осознание нуждается во	1	1
302	и сестры совершенно иначе	1	1
303	и жены брата и	1	1
304	социальной группы к которой	1	1
305	учреждении и пр свои	1	1
306	соками и вне ее	1	1
307	сестры совершенно иначе начинают	1	1
308	стиле возможно просительное досадливое	1	1
309	внесловесного начала самый тип	1	1
310	все время сохраняют самую	1	1
311	поступком или словесным ответом	1	1
312	в беседе мужа и	1	1
313	жизненных жанров определяется трением	1	1
314	как мы видели не	1	1
315	и обстоятельствами формы жизненного	1	1
316	людей так форма приказания	1	1
317	бытовая ситуация обладает определенной	1	1
318	заложенные уже в ней	1	1
319	укладывается в отведенное ему	1	1
320	в потоке речевого общения	1	1
321	говорить лишь там где	1	1
322	какого-нибудь ощущения хотя бы	1	1
323	одним и тем же	2	1
324	житейский жанр укладывается в	1	1
325	внутренней речи во внутренней	1	1
326	и строят заявления и	1	1
327	приказания определяется теми препятствиями	1	1
328	типы знают деревенские посиделки	1	1
329	и т.д и как	1	1
330	а не иначе как	1	1
331	сколько-нибудь устойчивые закрепленные бытом	1	1
332	в гораздо большей степени	1	1
333	житейских жанров всюду житейский	1	1
334	и аудитория заставляют внутреннюю	1	1
335	типа структуры цели и	1	1
336	во всех значениях какие	1	1
337	как просьбу как отстаивание	1	1
338	с ними внешних выражений	1	1
339	действие и каждое наше	1	1
340	и пр каждая устойчивая	1	1
341	обладает определенной организацией аудитории	1	1
342	как отстаивание своего права	1	1
343	с жизненной идеологией питаются	1	1
344	наш поступок действие и	1	1
345	твердой и постоянной линии	1	1
346	мысли и случайные праздные	1	1
347	отражением его типа структуры	1	1
348	того или иного слова	1	1
