N	3gram	Bakhtin_Fr_1	Formalny
1	с точки зрения	3	14
2	не может быть	1	14
3	на самом деле	2	12
4	в то же	1	7
5	то же время	1	7
6	во всяком случае	1	6
7	с другой стороны	1	5
8	видения и понимания	1	4
9	в большинстве случаев	2	4
10	в самом деле	1	4
11	для того чтобы	1	4
12	в связи с	1	4
13	и не может	1	4
14	в том что	6	3
15	по отношению к	1	3
16	вовсе не является	2	3
17	в этом отношении	3	3
18	потому что он	1	3
19	так и в	2	2
20	именно потому что	1	2
21	до известной степени	1	2
22	нет и не	1	2
23	вовсе не в	2	2
24	можно только в	1	2
25	может быть только	1	2
26	на самом же	3	2
27	то или иное	1	2
28	сами по себе	1	2
29	не может стать	1	2
30	место в жизни	1	2
31	самом же деле	3	2
32	во всех областях	1	2
33	дело в том	2	2
34	в отличие от	4	2
35	в самой литературе	2	2
36	как бы ни	2	2
37	можно говорить о	1	1
38	произведения но и	1	1
39	с одной стороны	2	1
40	они никогда не	1	1
41	чтобы убедиться в	1	1
42	тело и не	1	1
43	и в литературе	2	1
44	но для нас	1	1
45	мере и в	1	1
46	мы уже указывали	1	1
47	до настоящего времени	1	1
48	и пр в	1	1
49	в эпоху господства	1	1
50	так и его	1	1
51	так сказать в	1	1
52	идет не о	1	1
53	в это время	2	1
54	и в том	2	1
55	можно сказать что	1	1
56	не потому что	1	1
57	от всех тех	1	1
58	в собственном смысле	1	1
59	тех или иных	1	1
60	и в словесных	1	1
61	до сих пор	4	1
62	на первый план	1	1
63	в данную эпоху	1	1
64	в его целом	1	1
65	и в общем	1	1
66	ясное и отчетливое	1	1
67	имеем в виду	1	1
68	сводится к тому	1	1
69	в этом достаточно	1	1
70	в условиях нового	1	1
71	никогда не может	1	1
72	пр и пр	1	1
73	в последнее время	1	1
74	точки зрения на	1	1
75	это можно выразить	1	1
76	и пр и	1	1
77	и в других	2	1
78	лежит в основе	1	1
79	в искусстве и	1	1
80	можно говорить как	1	1
81	это не просто	1	1
82	это в большинстве	1	1
83	более и более	1	1
84	говорит об этом	1	1
85	и в нем	1	1
86	все то что	1	1
87	перестал бы быть	1	1
88	бы ни были	1	1
89	в настоящее время	1	1
90	явления лежащие в	1	1
91	и в искусстве	1	1
92	в значительной степени	2	1
93	не только в	1	1
94	в том числе	10	1
95	дистанция между ними	1	1
96	той или иной	5	1
97	мы имеем в	1	1
98	сих пор недостаточно	1	1
99	очень остро и	1	1
100	самом деле все	1	1
101	но все же	2	1
102	так как он	1	1
103	так и с	1	1
104	правильная постановка проблемы	1	1
105	но при этом	1	1
106	друг с другом	1	1
107	и его формы	1	1
108	поставлена и разрешена	1	1
109	направлен не на	1	1
110	выходит за пределы	3	1
111	могут быть определены	1	1
112	и превращаются в	1	1
113	в наши задачи	1	1
114	поэтому они и	1	1
115	в жизнь и	1	1
116	и в романе	1	1
117	он перестал бы	1	1
118	убедиться в этом	1	1
119	так и не	3	1
120	и понимания жизни	1	1
121	все более и	1	1
122	в ней и	1	1
123	в нем нет	1	1
124	том числе и	7	1
125	к тому чтобы	1	1
126	в отношении к	1	1
127	его от всех	1	1
