N	3gram	Vygotskiy__6	Narrotol
1	в данном случае	1	8
2	не только в	1	6
3	в том что	19	5
4	и тем самым	5	4
5	той или иной	1	4
6	не может быть	2	4
7	в этом и	1	3
8	подобно тому как	1	3
9	по отношению к	10	3
10	для того чтобы	8	3
11	в первом случае	3	3
12	тем не менее	1	3
13	в этом отношении	3	3
14	мы имеем дело	2	2
15	можно сказать что	6	2
16	в самом деле	1	2
17	до сих пор	3	2
18	имеем дело с	1	2
19	в отличие от	1	2
20	то же самое	6	2
21	состоит в том	2	2
22	внимание на то	1	2
23	в связи с	2	2
24	в зависимости от	5	2
25	сами по себе	1	2
26	они и не	1	2
27	и все же	1	2
28	на то что	4	2
29	как раз в	2	2
30	в свою очередь	1	2
31	не то что	1	1
32	это все равно	1	1
33	мы не можем	1	1
34	с одной стороны	1	1
35	и тот же	1	1
36	подчиняет их себе	1	1
37	связи с этим	1	1
38	сам по себе	1	1
39	друг с другом	5	1
40	в самом начале	4	1
41	точно так же	1	1
42	что именно в	1	1
43	из того что	3	1
44	с точки зрения	10	1
45	что иное как	1	1
46	один из наиболее	1	1
47	один и тот	1	1
48	может быть общим	1	1
49	в ответ на	1	1
50	расчленяет его на	1	1
51	потому что в	1	1
52	в приведенном выше	1	1
53	и не по	1	1
54	к тому что	7	1
55	как и в	1	1
56	и того же	4	1
57	едва ли не	1	1
58	и не может	2	1
59	же как и	1	1
60	что один из	1	1
61	на самом деле	1	1
62	смысле можно сказать	1	1
63	но в этом	1	1
64	и то что	2	1
65	свою очередь не	1	1
66	он не может	1	1
67	связаны между собой	1	1
68	в том числе	1	1
69	что еще не	1	1
70	в первый раз	1	1
71	только то что	2	1
72	содержит в себе	1	1
73	одного и того	4	1
74	то что мы	2	1
75	именно в этом	2	1
76	как мы видели	4	1
77	и как бы	1	1
78	случае мы имеем	1	1
79	в сущности говоря	4	1
80	том числе и	1	1
81	чего он сам	1	1
82	до известной степени	2	1
83	друг от друга	1	1
84	как и все	1	1
85	с другой стороны	2	1
86	на этот раз	1	1
87	во втором случае	2	1
