N	3gram	Voloshinov_1	Myshleni
1	в том что	4	21
2	с точки зрения	2	18
3	с одной стороны	2	7
4	в высшей степени	1	7
5	во всяком случае	1	6
6	в зависимости от	2	6
7	не может быть	7	6
8	по отношению к	11	5
9	можно было бы	1	5
10	о том что	1	4
11	в самом деле	1	4
12	в конечном счете	1	4
13	как мы уже	1	3
14	в этом отношении	1	3
15	в данном случае	2	3
16	подобно тому как	1	2
17	в том же	1	2
18	в этом смысле	1	2
19	как уже сказано	1	2
20	том что в	1	2
21	является то что	1	2
22	мы увидим что	1	2
23	то же самое	2	2
24	на самом деле	2	2
25	и в своем	1	2
26	более или менее	1	2
27	сама по себе	1	2
28	одной стороны и	2	2
29	и тот же	1	1
30	с самого начала	1	1
31	еще один чрезвычайно	1	1
32	так же как	1	1
33	мы все время	2	1
34	то что оно	1	1
35	тому же самому	1	1
36	подвести итоги нашему	1	1
37	включает в себя	1	1
38	бы то ни	3	1
39	ни в коем	1	1
40	для этого нам	1	1
41	и тогда когда	1	1
42	но все это	1	1
43	отношению к которому	1	1
44	и в частности	1	1
45	или хотя бы	1	1
46	социальной среды на	1	1
47	как и в	1	1
48	один и тот	1	1
49	можно сказать что	5	1
50	выражают не только	1	1
51	бы показать что	1	1
52	до сих пор	3	1
53	по себе не	1	1
54	то ни было	3	1
55	имеем в виду	2	1
56	она не может	1	1
57	той социальной среды	1	1
58	с другой стороны	2	1
59	ничего общего с	1	1
60	как если бы	4	1
61	друг к другу	1	1
62	все более и	1	1
63	можно с уверенностью	1	1
64	сам по себе	1	1
65	этой точки зрения	3	1
66	тогда когда он	1	1
67	в коем случае	1	1
68	но в процессе	1	1
69	его внутренней речи	1	1
70	один чрезвычайно важный	1	1
71	если бы даже	1	1
72	к тому же	1	1
73	на самом же	1	1
74	в том и	1	1
75	все это вместе	1	1
76	не только его	1	1
77	сами по себе	1	1
78	в частности в	1	1
79	они выражают не	1	1
80	мы имеем в	1	1
81	только то что	1	1
82	имеет в виду	3	1
83	зависимости от того	1	1
84	и связи с	1	1
85	слова как только	1	1
86	в такой же	2	1
87	уж конечно не	1	1
88	самом же деле	1	1
89	то что для	1	1
90	вопросу о том	1	1
91	дело в том	4	1
92	находит в нем	1	1
93	если мы обратимся	1	1
94	того что заключено	1	1
95	но для этого	1	1
96	мы обратимся к	1	1
97	или не хочет	1	1
98	более и более	1	1
99	является для него	1	1
