N	4gram	Bakhtin_Pr_3	FransuaR
1	в то же время	5	6
2	но в то же	1	4
3	большей или меньшей степени	2	2
4	в том числе и	10	2
5	в той или иной	1	2
6	мы еще вернемся в	1	2
7	одной и той же	1	2
8	переходят друг в друга	1	2
9	как мы уже говорили	2	2
10	в большей или меньшей	2	2
11	до сих пор еще	2	1
12	и т.п то есть	1	1
13	с большей или меньшей	1	1
14	то есть все то	1	1
15	той или иной форме	1	1
16	а также и в	1	1
17	и не может быть	1	1
18	нет и не может	1	1
19	начиная с xvii века	1	1
20	оказала определяющее влияние на	1	1
21	не что иное как	1	1
22	во всей мировой литературе	2	1
23	здесь очень ярко проявляется	1	1
24	или во всяком случае	1	1
25	т.п все эти явления	1	1
26	есть все то что	1	1
27	но именно этот момент	1	1
28	в средние века и	2	1
29	как мы уже отмечали	1	1
30	и до сих пор	1	1
31	и в духе и	1	1
32	и т.п все эти	1	1
33	т.п то есть все	1	1
34	есть не что иное	1	1
