N	4gram	Vygotskiy__1	Istorich
1	но вместе с тем	1	3
2	так же как и	1	2
3	с одной стороны и	1	1
4	в том числе и	1	1
5	с другой стороны в	1	1
6	и т д и	1	1
7	вопрос о том что	1	1
8	точно так же как	1	1
9	с этой точки зрения	4	1
10	мы видели что в	1	1
11	и тем не менее	1	1
12	совершенно так же как	1	1
13	в то время как	5	1
14	состоит в том что	1	1
15	не в том чтобы	2	1
16	таким образом мы видим	1	1
17	д и т д	1	1
18	никак не может быть	2	1
19	но так как в	1	1
20	указывает на то что	3	1
21	и т д то	1	1
22	т д и т	1	1
23	и т д все	1	1
