N	4gram	Losev_Prob_1	Dialekti
1	не что иное как	2	6
2	и т д и	4	6
3	т д и т	3	5
4	д и т д	2	5
5	в то время как	1	4
6	это значит что мы	1	3
7	то это значит что	1	3
8	есть не что иное	2	3
9	одно и то же	1	2
10	уже по одному тому	1	2
11	и тем не менее	8	2
12	ничего не говорит о	1	2
13	по одному тому что	1	2
14	не говоря уже о	1	2
15	только на то что	1	2
16	даже если бы мы	1	1
17	не чем иным как	1	1
18	мы до сих пор	1	1
19	в себе не содержит	2	1
20	не только есть нечто	1	1
21	и в то же	1	1
22	с точки зрения самого	1	1
23	себе отнюдь еще не	1	1
24	по себе отнюдь не	1	1
25	до сих пор говорили	1	1
26	в таком случае вы	1	1
27	по себе вовсе еще	1	1
28	внимание на то что	1	1
29	и уж тем более	1	1
30	по себе отнюдь еще	1	1
31	так же как и	1	1
32	когда мы говорим что	2	1
33	которое ничего не знает	1	1
34	только тогда когда есть	1	1
35	это есть не что	1	1
36	что она есть нечто	1	1
37	себе вовсе еще не	1	1
38	взятая сама по себе	4	1
39	в связи с этим	1	1
40	в том что все	1	1
41	или по крайней мере	1	1
42	сам по себе отнюдь	1	1
43	вовсе не есть ни	1	1
44	это не значит что	1	1
45	сказать что она есть	1	1
