N	3gram	Propp_Russ_1	Problema
1	тем не менее	3	18
2	и т д	9	10
3	на то что	1	8
4	в данном случае	1	8
5	ничего общего с	1	7
6	в таком случае	1	6
7	о том что	4	5
8	в том что	15	5
9	точно так же	1	4
10	на самом деле	1	4
11	в связи с	4	4
12	т д и	1	4
13	можно сказать что	1	3
14	может быть и	2	3
15	по этому поводу	2	3
16	иметь в виду	1	3
17	в настоящее время	3	3
18	и в других	4	3
19	с точки зрения	3	3
20	даже если бы	1	3
21	во всяком случае	1	3
22	подобно тому как	1	2
23	не потому что	1	2
24	так же как	1	2
25	так как они	2	2
26	что иное как	2	2
27	мы увидим ниже	2	2
28	сливаются в одно	1	2
29	и в этом	1	2
30	имеет ничего общего	1	2
31	и того же	1	2
32	в этом случае	5	2
33	так как он	1	2
34	и как бы	1	2
35	не что иное	2	2
36	можно было бы	1	2
37	не менее здесь	1	2
38	одного и того	1	2
39	с тем что	1	2
40	в этих случаях	1	2
41	в других случаях	2	2
42	только потому что	1	2
43	в одно целое	1	2
44	не имеет ничего	1	2
45	как мы увидим	5	2
46	во всех этих	1	2
47	хотя и не	1	2
48	это не символ	1	1
49	или на холмах	1	1
50	его по существу	1	1
51	деле это не	1	1
52	не только потому	1	1
53	и потому что	2	1
54	только тогда когда	1	1
55	в жизни человека	1	1
56	а следовательно и	1	1
57	их в себе	1	1
58	как и в	1	1
59	ниже мы увидим	1	1
60	и в том	1	1
61	для нас особенно	1	1
62	и т п	1	1
63	вот что пишет	1	1
64	или может быть	1	1
65	к тому что	4	1
66	у нас в	1	1
67	и на то	1	1
68	но и этого	1	1
69	из них в	1	1
70	ни о каких	1	1
71	так как это	1	1
72	нечто совсем другое	1	1
73	ни одна из	1	1
74	никак не может	1	1
75	же деле это	1	1
76	в то время	1	1
77	мы не будем	2	1
78	на себя внимание	1	1
79	на самом же	1	1
80	не значит что	2	1
81	необходимо иметь в	1	1
82	ничего не знает	1	1
83	как будто бы	1	1
84	не только в	1	1
85	в этом отношении	1	1
86	один от другого	1	1
87	не может считаться	1	1
88	тому что в	1	1
89	вместе с тем	6	1
90	обладает для нас	1	1
91	же как и	1	1
92	самом же деле	1	1
93	в чем именно	1	1
94	между прочим в	1	1
95	в расцвете своих	1	1
96	о том кто	1	1
97	года в таком	1	1
98	том что это	1	1
99	перед нами как	1	1
100	потому что она	1	1
101	это не значит	2	1
102	как мы видели	1	1
103	как мы уже	1	1
104	в это время	2	1
105	один из них	2	1
