N	4gram	Vygotskiy__1	Problema
1	д и т д	1	4
2	и т д и	1	4
3	не что иное как	1	4
4	т д и т	1	4
5	в то время как	5	4
6	одно и то же	1	3
7	и тем не менее	1	3
8	и там и здесь	1	2
9	заключается в том что	3	2
10	в том или ином	1	2
11	дело в том что	1	2
12	к другу и следовательно	1	1
13	друг к другу и	1	1
14	есть нечто гораздо более	1	1
15	если мы скажем что	1	1
16	поскольку речь идет о	1	1
17	только благодаря тому что	1	1
18	в собственном смысле слова	2	1
19	и в частности о	1	1
20	художественного произведения должна быть	1	1
21	если принять во внимание	1	1
22	все дело в том	1	1
23	точно так же и	1	1
24	в таком случае не	1	1
25	с этой точки зрения	4	1
26	при помощи которого оно	1	1
27	самой по себе а	1	1
28	само по себе не	1	1
29	и не было бы	1	1
30	одного и того же	1	1
31	т д все это	1	1
32	в нем не дана	1	1
33	заключается в том чтобы	3	1
34	в таких словах как	1	1
35	так же как и	1	1
36	одним и тем же	1	1
37	только о том что	1	1
38	никак не может быть	2	1
39	по себе а в	1	1
40	и т д все	1	1
