N	4gram	Propp_Isto_1	Myshleni
1	с одной стороны и	1	2
2	то же самое что	2	2
3	мы уже видели что	1	2
4	мы будем иметь случай	1	2
5	указанием на то что	1	1
6	сводится к тому чтобы	1	1
7	один и тот же	2	1
8	по мере того как	2	1
9	необходимо иметь в виду	1	1
10	здесь мы не можем	1	1
11	в самое последнее время	1	1
12	само по себе не	1	1
13	легко заметить что в	1	1
14	мы должны были бы	2	1
15	на самом же деле	1	1
16	только в самое последнее	1	1
17	дело в том что	2	1
18	бы то ни было	2	1
19	ответ на этот вопрос	1	1
20	во всем его объеме	1	1
