N	4gram	Vygotskiy__3	Myshleni
1	заключается в том что	4	4
2	в то время как	2	4
3	в такой же мере	1	3
4	одно и то же	2	2
5	мы могли бы сказать	1	2
6	все более и более	2	2
7	одной и той же	1	2
8	указывает на то что	3	2
9	две части в первой	1	1
10	как и все прочие	1	1
11	которых мы говорили выше	1	1
12	в самом деле стоит	2	1
13	или во всяком случае	1	1
14	с этой точки зрения	1	1
15	в полном согласии с	1	1
16	все больше и больше	2	1
17	которые она себе ставит	1	1
18	о которых мы говорили	2	1
19	и в этом отношении	1	1
20	ни в какой мере	1	1
21	для того чтобы с	1	1
22	заключается в том чтобы	1	1
23	в одной и той	1	1
24	в какой мере не	1	1
25	на две части в	1	1
26	он прямо говорит что	1	1
27	только для того чтобы	1	1
28	указал на то что	2	1
