N	3gram	Bakhtin_Fr_3	Myshleni
1	с точки зрения	1	21
2	для того чтобы	3	18
3	в этом случае	1	14
4	в том что	1	13
5	с самого начала	1	7
6	по сравнению с	2	7
7	по отношению к	2	5
8	в данном случае	2	5
9	заключается в том	1	4
10	о том что	2	4
11	не может быть	2	4
12	в собственном смысле	1	3
13	как и в	2	3
14	можно сказать что	2	3
15	до сих пор	4	3
16	в первом случае	1	3
17	как мы видели	2	3
18	но и не	1	3
19	в этом отношении	2	3
20	смысле этого слова	1	3
21	имеет в виду	2	3
22	во втором случае	1	3
23	все эти три	1	2
24	одной и той	2	2
25	том что в	1	2
26	одним и тем	1	2
27	в той же	4	2
28	и тем же	1	2
29	на самом деле	3	2
30	в отличие от	3	2
31	и той же	2	2
32	и вместе с	1	2
33	прежде всего в	1	2
34	нет и не	1	2
35	в направлении к	1	2
36	в свою очередь	1	2
37	как раз в	2	2
38	подобно тому как	1	1
39	в высшей степени	1	1
40	но только не	1	1
41	в том же	2	1
42	не только для	1	1
43	речи так как	1	1
44	но это есть	1	1
45	который в свою	1	1
46	в сущности все	1	1
47	как одной из	1	1
48	так например в	1	1
49	в то же	6	1
50	в том числе	3	1
51	включает в себя	1	1
52	кроме того что	1	1
53	это и есть	1	1
54	мы уже говорили	3	1
55	как мы увидим	1	1
56	и в этом	1	1
57	и с другой	1	1
58	но и для	1	1
59	одно из первых	1	1
60	начала и до	4	1
61	потому что не	1	1
62	нашем примере это	1	1
63	что между ними	1	1
64	что и в	1	1
65	остается вне поля	1	1
66	как раз и	1	1
67	все же в	1	1
68	по ту сторону	1	1
69	его связь с	3	1
70	и не может	1	1
71	несет на себе	1	1
72	можно было бы	2	1
73	не что иное	1	1
74	вместо того чтобы	1	1
75	как мы уже	5	1
76	прежде всего на	1	1
77	мы уже упоминали	2	1
78	той или иной	2	1
79	говорят о том	1	1
80	здесь как мы	1	1
81	но не для	1	1
82	и до конца	5	1
83	в этом примере	1	1
84	одна из важнейших	1	1
85	что иное как	1	1
86	но все же	1	1
87	но также и	1	1
88	есть не что	1	1
89	в свете этого	1	1
90	распространяется на все	1	1
91	том числе и	2	1
92	во всех деталях	1	1
93	с другой стороны	1	1
94	также и в	1	1
95	так как в	1	1
96	само по себе	1	1
97	в нашем примере	3	1
98	во всех этих	1	1
99	но именно этот	1	1
100	во всяком случае	1	1
101	из первых мест	1	1
102	его начала и	1	1
103	дело здесь не	1	1
